Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,3-oxolithocholic_acid,Acetate,alloisolithocholic_acid,Butyrate,cholic_acid,deoxycholic_acid,glycocholic_acid,isodeoxycholic_acid,lithocholic_acid,propionate,succinate,taurocholic_acid,adapter,DNAconc,ForwardBarcode,Group,libraryname,mouse.number,nseqs,reads.in,reads.out,ReverseBarcode,sampleid,treatment
SRR22802231,WGA,313,3448873724,PRJNA912122,SAMN32225411,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1466544846,UNIVERSITY OF CHICAGO,2021-05-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761827,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-054.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:20:00Z,1,LiverD-054.02,SRP413645,1.28692363,32.59,0.361649036,3.35,417.9414348,0.204823129,0.245870059,0.138797715,1.046404235,7.84,1.11,0.034472709,,,,,,,,,,,,
SRR22802232,WGA,290,1816514700,PRJNA912122,SAMN32226104,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",970358713,UNIVERSITY OF CHICAGO,2021-04-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761825,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,MLiverD-389.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:45:00Z,1,MLiverD-389.04,SRP413645,0,26.18,0,0.82,99.05134246,1.744464306,0.522338554,0,0,1.26,3.64,1.54663639,,,,,,,,,,,,
SRR22802233,WGA,291,2159733859,PRJNA912122,SAMN32225405,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1162030074,UNIVERSITY OF CHICAGO,2021-07-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761824,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-051.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:34:00Z,1,LiverD-051.06,SRP413645,1.35,33.9,1.008,12.47,277.583,0.281,0.256,0.185,1.547,32.45,0,0.59,,,,,,,,,,,,
SRR22802234,WGA,313,2843840329,PRJNA912122,SAMN32225400,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1207181587,UNIVERSITY OF CHICAGO,2021-06-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761823,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-050.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:51:00Z,1,LiverD-050.02,SRP413645,41.886,60.06,168.607,7.72,4.473,268.757,1.042,21.625,705.252,15.4,4.89,0.988,,,,,,,,,,,,
SRR22802235,WGA,292,2003811171,PRJNA912122,SAMN32225406,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1065578053,UNIVERSITY OF CHICAGO,2021-07-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761826,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-051.10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:47:00Z,1,LiverD-051.10,SRP413645,0.917,88.68,0.438,0.87,158.714,0.322,0.281,0.356,1.722,0.7,2.6,0.392,,,,,,,,,,,,
SRR22802236,WGA,313,4235285972,PRJNA912122,SAMN32225399,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1799582537,UNIVERSITY OF CHICAGO,2021-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761822,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-049.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:45:00Z,1,LiverD-049.04,SRP413645,0.043,52.57,0,3.44,88.003,0.234,1.671,0,0,19.23,2.89,0.036,,,,,,,,,,,,
SRR22802237,WGA,313,1972548762,PRJNA912122,SAMN32225410,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",837571751,UNIVERSITY OF CHICAGO,2021-05-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761821,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-054.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-054.01,SRP413645,0.393055212,23.74,0.411751976,3.54,1168.571258,0.396712348,14.11919652,0,0.367778921,6.69,2.86,0.884280383,,,,,,,,,,,,
SRR22802238,WGA,293,1663553301,PRJNA912122,SAMN32225982,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",839848017,UNIVERSITY OF CHICAGO,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761820,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-279.07,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:41:00Z,1,LiverD-279.07,SRP413645,0,0,0,0.28,8.54,0,2578.38,0,0.07,0.13,0,382.49,,,,,,,,,,,,
SRR22802239,WGA,292,2020303367,PRJNA912122,SAMN32226005,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1047761456,UNIVERSITY OF CHICAGO,2022-03-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762065,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-284.07,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:58:00Z,1,LiverD-284.07,SRP413645,0,44.99,0,16.04,42.99,0.03,0,0,1.83,1.81,57.29,0,,,,,,,,,,,,
SRR22802240,WGA,313,2688956328,PRJNA912122,SAMN32225398,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1134916295,UNIVERSITY OF CHICAGO,2021-06-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762351,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-049.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:58:00Z,1,LiverD-049.03,SRP413645,0.124,28.29,0,2,131.156,0.54,2.689,0,0.043,8.21,1.93,0.748,,,,,,,,,,,,
SRR22802241,WGA,293,1897964782,PRJNA912122,SAMN32225981,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",962570724,UNIVERSITY OF CHICAGO,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761819,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-279.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:47:00Z,1,LiverD-279.06,SRP413645,0,0.47,0,0.28,4.2,0,1520.31,0,0,0.13,0,192.17,,,,,,,,,,,,
SRR22802242,WGA,293,2380002720,PRJNA912122,SAMN32225797,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1218435815,UNIVERSITY OF CHICAGO,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761818,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-187.21,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:00:00Z,1,LiverD-187.21,SRP413645,0,41.04,0,0.92,80.17,0,0,0,0,11.92,2.09,0,,,,,,,,,,,,
SRR22802243,WGA,293,1798043942,PRJNA912122,SAMN32225595,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",929535793,UNIVERSITY OF CHICAGO,2022-02-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761817,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-118.09,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:54:00Z,1,LiverD-118.09,SRP413645,0,3.18,0,0.28,32.24,0,6.62,0,0,0.13,0,14.96,,,,,,,,,,,,
SRR22802244,WGA,292,1689638235,PRJNA912122,SAMN32225530,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",885901886,UNIVERSITY OF CHICAGO,2021-07-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761815,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-100.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:40:00Z,1,LiverD-100.02,SRP413645,0,0,0,0.28,4.09,0,1193.12,0,0,0.13,0,650.99,,,,,,,,,,,,
SRR22802245,WGA,293,1969199253,PRJNA912122,SAMN32225461,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1013348827,UNIVERSITY OF CHICAGO,2022-03-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761814,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-072.18,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:54:00Z,1,LiverD-072.18,SRP413645,106.09,33.9,9.03,4.29,0.92,146.72,0,21.88,319.29,11.47,0,0,,,,,,,,,,,,
SRR22802246,WGA,292,1928972346,PRJNA912122,SAMN32225460,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",997648953,UNIVERSITY OF CHICAGO,2022-02-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761813,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-072.17,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:21:00Z,1,LiverD-072.17,SRP413645,64.41,33.58,12.42,2.57,1.05,276.39,0,27.48,300.11,8.89,0,0,,,,,,,,,,,,
SRR22802247,WGA,292,1741156188,PRJNA912122,SAMN32225594,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",892081321,UNIVERSITY OF CHICAGO,2022-02-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761816,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-118.08,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:41:00Z,1,LiverD-118.08,SRP413645,0,5.05,0,0.41,25.36,0,106.2,0,0,0.3,1.45,41.42,,,,,,,,,,,,
SRR22802248,WGA,293,2176478928,PRJNA912122,SAMN32225353,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1109315583,UNIVERSITY OF CHICAGO,2022-02-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761812,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-029.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:34:00Z,1,LiverD-029.11,SRP413645,0,9.01,0,0.28,233.99,0,1.04,0,0,0.46,0.83,4.01,,,,,,,,,,,,
SRR22802249,WGA,293,2079935218,PRJNA912122,SAMN32225314,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1076612692,UNIVERSITY OF CHICAGO,2021-04-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761811,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-021.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-021.01,SRP413645,0,11.62,0,0.55,28.18249516,0,0.754540424,0,0,2.5,10.44,21.65404498,,,,,,,,,,,,
SRR22802250,WGA,290,1628391876,PRJNA912122,SAMN32226046,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",877632079,UNIVERSITY OF CHICAGO,2022-02-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761810,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-308.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:47:00Z,1,LiverD-308.01,SRP413645,6.58,71.75,0,7.85,0.57,7.49,0,2.91,23.48,15.81,30.61,0,,,,,,,,,,,,
SRR22802251,WGA,313,2029521466,PRJNA912122,SAMN32225409,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",862757210,UNIVERSITY OF CHICAGO,2021-05-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761809,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-053.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:49:00Z,1,LiverD-053.01,SRP413645,0.43172944,6.54,0,0.93,0.017464062,0.047101533,0,0,0.013184385,1.6,0.46,0,,,,,,,,,,,,
SRR22802252,WGA,289,1380621589,PRJNA912122,SAMN32226041,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",755558313,UNIVERSITY OF CHICAGO,2022-02-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761807,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-303.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:20:00Z,1,LiverD-303.04,SRP413645,0,44.45,0,0.35,3,0,0,0,0,3.86,0.87,0,,,,,,,,,,,,
SRR22802253,WGA,289,1803460673,PRJNA912122,SAMN32226039,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",997875933,UNIVERSITY OF CHICAGO,2022-02-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761806,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-303.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-303.02,SRP413645,0,27.52,0,0.6,3.42,0,0,0,0,0.22,6.39,0,,,,,,,,,,,,
SRR22802254,WGA,290,1813272296,PRJNA912122,SAMN32226038,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",975705750,UNIVERSITY OF CHICAGO,2022-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761805,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-303.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:36:00Z,1,LiverD-303.01,SRP413645,41.22,68.57,2.32,8.75,0.38,44.93,0,1.74,61.36,6.9,0.3,0,,,,,,,,,,,,
SRR22802255,WGA,290,1703718127,PRJNA912122,SAMN32226044,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",925973760,UNIVERSITY OF CHICAGO,2022-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761808,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-304.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:40:00Z,1,LiverD-304.01,SRP413645,0,23.69,0,2.43,0.41,3.02,0,0.06,1.06,9.69,0.07,0,,,,,,,,,,,,
SRR22802256,WGA,289,1462770027,PRJNA912122,SAMN32226035,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",797940807,UNIVERSITY OF CHICAGO,2022-02-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761804,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-302.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:22:00Z,1,LiverD-302.01,SRP413645,0,27.84,0,0,1.24,0,0,0,0,0.17,4.85,1.22,,,,,,,,,,,,
SRR22802257,WGA,290,1612668044,PRJNA912122,SAMN32226034,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",878624109,UNIVERSITY OF CHICAGO,2022-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761803,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-301.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:38:00Z,1,LiverD-301.01,SRP413645,0,36.86,0,0.92,4.97,0,0.01,0,0,2.84,0.19,0,,,,,,,,,,,,
SRR22802258,WGA,292,1787933250,PRJNA912122,SAMN32226033,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",946275210,UNIVERSITY OF CHICAGO,2022-02-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761802,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-300.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:20:00Z,1,LiverD-300.01,SRP413645,0,7.01,0,0,10.27,0.78,0,0,0,0,0.68,0,,,,,,,,,,,,
SRR22802259,WGA,290,152322163,PRJNA912122,SAMN32226032,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",81893769,UNIVERSITY OF CHICAGO,2022-02-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761801,USA,North America,"USA: Chicago\, IL",Homo sapiens,NextSeq 500,41.88 N 87.63 W,LiverD-299.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:01:00Z,1,LiverD-299.02,SRP413645,0,0.64,0,0,0.62,0,187.57,0,0,0,0.79,49.71,,,,,,,,,,,,
SRR22802260,WGA,312,2938753940,PRJNA912122,SAMN32225898,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1240032683,UNIVERSITY OF CHICAGO,2021-12-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761799,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-234.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:07:00Z,1,LiverD-234.12,SRP413645,0.275,20.46,0,1.91,783.033,30.26,0.244,1.842,0.892,6.42,1.14,1.953,,,,,,,,,,,,
SRR22802261,WGA,312,3430221206,PRJNA912122,SAMN32225897,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1440233154,UNIVERSITY OF CHICAGO,2021-11-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761798,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-234.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:18:00Z,1,LiverD-234.11,SRP413645,0.222,10,0.124,0.58,0.671,0.04,0.016,0.045,0,3.56,29.85,0,,,,,,,,,,,,
SRR22802262,WGA,312,2641575233,PRJNA912122,SAMN32225858,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1110771717,UNIVERSITY OF CHICAGO,2021-12-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761796,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-218.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:40:00Z,1,LiverD-218.06,SRP413645,4.082,54.71,0.517,3.03,1.72,121.012,0,10.405,78.776,12.3,0.72,0,,,,,,,,,,,,
SRR22802263,WGA,312,2526955191,PRJNA912122,SAMN32225805,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1063611497,UNIVERSITY OF CHICAGO,2021-12-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761795,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-191.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:58:00Z,1,LiverD-191.12,SRP413645,39.223,64.27,1.102,5.86,3.481,507.425,1.143,25.867,171.03,11.72,1.91,0.026,,,,,,,,,,,,
SRR22802264,WGA,312,3137821219,PRJNA912122,SAMN32225804,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1318278132,UNIVERSITY OF CHICAGO,2021-12-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761794,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-191.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:49:00Z,1,LiverD-191.11,SRP413645,35.057,33.46,1.55,5.04,3.362,581.38,0.927,24.957,127.123,6.57,1.35,0.009,,,,,,,,,,,,
SRR22802265,WGA,312,2878068347,PRJNA912122,SAMN32225859,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1217134293,UNIVERSITY OF CHICAGO,2021-12-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761797,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-218.08,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:59:00Z,1,LiverD-218.08,SRP413645,3.336,55.31,0.217,18.4,88.142,299.512,0.081,22.462,59.137,14.11,1.21,0.096,,,,,,,,,,,,
SRR22802266,WGA,312,3358641836,PRJNA912122,SAMN32225794,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1436861367,UNIVERSITY OF CHICAGO,2021-12-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761793,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-187.16,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:24:00Z,1,LiverD-187.16,SRP413645,2.373,69.23,0.563,16.82,25.512,1517.678,0.208,27.467,529.88,36.37,0.77,37.703,,,,,,,,,,,,
SRR22802267,WGA,312,2412355021,PRJNA912122,SAMN32225728,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1012474379,UNIVERSITY OF CHICAGO,2021-12-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18761792,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-149.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:55:00Z,1,LiverD-149.05,SRP413645,0.265,31.88,0.155,0.58,11.511,0.033,0.014,0.046,0,1.05,0.26,0,,,,,,,,,,,,
