"sample_id","(+/-)-Tryptophan","(1E,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one","(2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid","(2S)-2-[[(2S)-2-azaniumyl-4-methylpentanoyl]amino]-3-phenylpropanoate","(7r)-4,7-Dihydroxy-N,N,N-Trimethyl-10-Oxo-3,5,9-Trioxa-4-Phosphaheptacosan-1-Aminium 4-Oxide","(R,S)-ANATABINE","(R)-(+)-Atenolol","(R)-Baclofen","[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] hexadecanoate","1-(9Z,12Z-Octadecadienoyl-2-hydroxy-sn-glycero-3-phosphocholine","1-Isomangostin","1-linolenoyl-GPC (18:3)","1-O-palmitoyl-sn-glycero-3-phosphocholine","1-Oleoyl-sn-glycero-3-phosphocholine","1-Oleoylglycerophosphocholine","1-oxo-1,2-dihydroisoquinoline-3-carboxylic acid","1-Palmitoylglycerophosphocholine","1-phenyl-1H-pyrazole-5-carboxylic acid","1,5-isoquinolinediol","1453-93-6","15861-40-2","1H-Indole-3-carboxaldehyde","2-(1H-imidazol-2-yl)benzoic acid","2-Amino-1-phenylethanol","2-methyl-3-(pyridin-2-yl)benzoic acid","2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxylic acid","2-phenyloxazole-5-carboxylic acid","2,3-Diaminonaphthalene","2,3-Diaminonaphthalene (Chimeric precursor selection)","2,6-DIMETHYLQUINOLINE","2'-deoxyguanosine","2'-deoxyinosine","2227803-25-8","23012-16-0","3-(2-aminocyclohexyl)propanoic acid","3-Acetamidobenzoic acid","3-Acetamidophenol","3-Cyclopropylquinoline-2-carboxylic acid","3-Dehydrosphinganine","3-isomangostin","34014-51-2","4-Aminoquinoline-2-carboxylic acid","4-hydroxyisoquinoline-3-carboxylic acid","4-methyl-2-propyl-1,3-oxazole-5-carboxylic acid","4-methylquinoline-6-carboxylic Acid","5-methyl-1-(4-methylphenyl)-1H-pyrazole-4-carboxylic acid","5-methyl-2-(3-methylphenyl)-1H-imidazole-4-carboxylic acid","76474-56-1","8-Aminooctanoic acid","8-Hydroxyquinoline","8-HYDROXYQUINOLINE (Chimeric precursor selection)","8-methylquinoline-5-carboxylic acid","883715-21-7","98483-00-2","abacavir","Ala-phe","amitriptyline","amoxicillin","Asp-Phe methyl ester","atenolol","atorvastatin","baclofen","Benzododecinium","BEPHENIUM","berberine","Bisdemethoxycurcumin","Butylscopolamine","C18:0 LPE","CA","celecoxib","Cer 18:1;2O/16:0","Cer 18:5;2O/9:0;O","Cer 27:5;3O","Cer 34:1;2O","cetirizine","Chalconaringenin","CHEMBL5028245","CID 6993119","ciprofloxacin","Columbamine","Cratoxyarborenone E","Cratoxylone","curcumin","D-erythro-Dihydrosphingosine","D-phenylalanine","D-Sphingosine","D-Tryptophan","D-tyrosine","daidzein","Demethoxycurcumin","Deoxycholic acid glycine conjugate","diphenhydramine","diprotin A","doxepin","doxycycline","enoxolone","famotidine","Fendizoic acid","feruloylputrescine","fluconazole","gabapentin","gamma-glutamylphenylalanine","gamma-Mangostin","Garcinone C","GARCINONE D","GCA","genistein","glycitein","GLYCOCHENODEOXYCHOLIC ACID","glycoursodeoxycholate","H-ILE-TRP-OH","Hispidol","hydroxyzine","INDOLE-3-CARBOXALDEHYDE (Chimeric precursor selection)","Indolizine-1-carboxylic acid","Jatrorrhizine","Jineol","L-(-)-Phenylalanine.1","L-tyrosine","LETESTUIANIN B","Levocetirizine","LEVOFLOXACIN","lisinopril","loperamide","LPC 16:0","LPC 16:1","LPC 18:0","m-tyramine","METHYL NICOTINATE","metoprolol","minocyclin","minocycline zwitterion","montelukast","Moxacin","mycophenolic acid","N-(5-acetamidopentyl)acetamide","N-Valylphenylalanine","NCGC00024645-01","NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid","NCIOpen2_005816","nortriptyline","octopamine","oleamide","Omeprazole sulfide","PAF C-16-d4","Phe-ala","Piperin","Piperolein B","protriptyline","ranitidine","Robinetin","SCHEMBL3706","SCHEMBL424527","sertraline","solanidine","Sulfachloropyridazine","sulfadimethoxine","Sulfadimidine","sulfamethizole","sulfapyridine","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/ tauroursodeoxycholate","Tert-butyl N-[2-(1H-indol-3-yl)-1-(methylcarbamoyl)ethyl]carbamate","trans-Zeatin","trazadone","trimethoprim","tryptamine","tyramine","tyramine (Chimeric precursor selection)","Val-Tyr","valsartan","Vidarabine","VORTIOXETINE","Z2961795382"
"PLCL19625",0,0,0,0,3888,0,0,0,0,0,6548,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,0,0,0,0,0,0,4024,0,0,0,0,5440,577,0,3274,0,0,0,0,0,0,0,0,0,0,0,0,6178,2194,0,3175,0,17920,4872,0,4240,0,38388,0,0,21050,0,2616,4944,0,584,0,9294,584,0,0,0,0,8648,0,3274,3274,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,6270,0,7600,2088,3618,2412,0,0,0,4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,0,1296,0,0,0,0,0,0,4480,0,0,0,0,0,0,0,10794,0,0,9072,1270,NA,0,0,6170,0,0,0,73960,0,0,0,0,40250,0,0,0,0,0,0,2164,0,0,0,0,0,4240,0,0,0,0
"PLCL19626",0,0,0,0,3156,0,0,0,0,0,8728,0,3884,1154,11540,0,5826,0,0,0,0,0,0,0,3156,0,0,0,0,0,0,10016,0,0,0,0,6540,5298,0,6714,0,0,0,0,0,0,0,0,0,0,0,0,6336,0,0,0,0,6104,8323,0,6032,0,74160,0,0,40400,0,3051,7968,0,630,0,6408,630,0,18470,0,0,0,13556,4834,3894,0,807,2852,NA,0,0,0,9220,0,0,0,0,0,0,0,0,0,0,7410,3567,0,0,0,4130,0,0,0,0,0,0,76480,0,0,20334,0,11408,0,0,0,0,0,6310,971,0,1052,68680,0,0,0,0,0,1526,0,0,0,0,0,0,0,7218,0,0,7364,0,NA,0,0,0,0,0,0,18270,0,0,0,28440,0,0,0,0,0,0,0,0,0,0,0,68680,34340,3828,0,0,0,0
"PLCL19628",0,0,0,150010,2775,0,1154,0,0,0,5236,0,5252,1687,16870,0,7878,0,0,0,0,0,0,1219,4410,0,0,0,0,0,4640,23884,0,0,0,0,10130,735,0,2618,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,2540,0,24408,9562,4616,8968,0,111360,0,0,41780,0,3512,9216,0,588,0,20140,588,0,0,0,0,7208,11552,2618,2618,0,0,0,NA,0,2349,0,31960,0,0,0,0,0,32080,0,0,6210,0,7850,4098,0,0,0,0,0,0,0,0,0,0,0,0,0,17328,0,0,5481,3572,0,4408,0,44740,1313,0,925,4476,0,0,0,0,0,6102,0,0,0,0,0,0,0,11184,0,0,6475,1016,NA,0,0,22130,0,0,0,35470,0,0,0,0,0,0,0,0,0,0,0,2872,0,5030,0,4476,2238,5702,0,4640,0,0
"PLCL19631",0,0,0,0,2343,0,0,0,0,810,2212,6648,4488,6260,62600,0,6732,0,0,0,2031,677,0,0,0,0,0,0,0,0,0,3024,0,0,0,0,5660,0,0,1106,0,0,0,0,0,0,0,9876,0,677,1354,0,5572,0,0,0,0,6224,7784,0,0,0,804600,0,0,65890,0,9278,0,0,3768,0,0,3768,0,0,0,0,4536,0,1106,1106,0,0,2102,NA,0,0,0,0,0,0,0,0,0,2952,0,0,5220,0,7760,3336,0,0,0,0,0,0,0,0,0,0,55690,677,0,0,0,8408,0,6584,0,0,0,0,1122,0,781,63160,0,0,0,0,0,1556,0,0,0,0,7824,0,0,4284,0,0,5467,0,NA,0,0,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,0,0,0,63160,31580,5526,0,0,0,0
"PLCL19689",0,0,0,0,3894,0,0,0,0,964,5564,0,0,0,0,0,0,0,0,0,0,0,0,522,4044,0,0,0,0,0,0,7004,0,0,0,0,8590,674,0,2782,0,0,0,0,0,0,0,3480,0,0,0,0,6580,2584,0,0,0,7528,10528,0,25016,0,23940,0,0,25820,0,2411,0,10274,817,0,0,817,0,0,0,0,6344,2444,2782,2782,0,0,0,NA,0,3165,0,14570,2404,0,0,0,0,7816,0,0,5490,0,8250,4512,0,0,0,0,3162,0,2404,1202,0,0,16100,0,0,3666,0,0,7385,2320,0,0,0,0,0,0,1298,6896,0,0,0,0,0,1882,0,0,0,0,0,0,0,15012,0,0,9086,0,NA,0,0,17070,0,0,0,16160,0,0,0,0,0,0,0,0,0,0,0,3588,0,0,0,6896,3448,5596,0,0,0,0
"PLCL19696",0,0,0,22239,2784,4132,1440,0,40230,0,5352,0,2540,1901,19010,0,3810,0,1022,0,0,0,0,14140,4932,0,0,0,0,13605,0,8672,2328,0,0,0,0,822,1014,2676,0,0,0,4248,0,1164,1164,0,0,0,0,0,7984,3122,173100,0,0,25376,0,5760,9304,0,139980,0,5270,25940,0,3308,9272,0,623,0,30430,623,0,0,0,0,0,6156,2676,2676,0,0,0,10140,0,1764,0,7590,0,0,0,0,10710,4144,0,0,0,0,6020,12855,0,0,0,0,0,0,0,0,4505,0,0,0,3066,9234,6132,0,4116,0,0,0,0,11120,635,0,928,0,0,0,0,0,0,6344,20100,0,0,0,0,0,0,6066,0,0,6496,0,NA,0,0,7000,0,0,0,53680,0,0,0,0,0,188200,0,0,0,0,36040,0,10790,9660,6198,0,0,4660,0,0,0,0
"PLCL19698",0,7188,0,0,3060,0,0,0,0,0,6088,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712,0,0,0,0,0,0,0,3044,0,0,0,0,0,0,0,3384,0,0,0,0,5464,0,0,0,0,0,0,0,0,0,0,0,0,57970,0,2975,0,0,736,0,0,736,14430,0,0,0,0,0,3044,3044,16772,0,0,NA,0,0,0,41750,0,0,0,0,0,0,0,0,0,0,6690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,33670,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,0,NA,0,0,5210,0,0,0,26970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,0,0,0,0
"PLCL19699",0,0,0,0,2550,0,0,0,0,0,4696,0,15320,1882,18820,0,22980,0,616,3888,0,0,0,916,4122,0,0,0,0,0,15084,14888,0,0,0,0,10400,687,0,2348,0,0,0,0,0,0,0,10878,0,0,0,0,9916,17348,0,3595,0,44688,13685,0,6568,0,104460,1798,30120,26300,0,5506,12256,0,0,0,10140,0,0,0,0,0,8264,3128,2348,5652,0,0,0,NA,0,2346,23340,91510,0,16182,0,0,50870,4324,0,0,5900,0,7510,5865,0,0,4956,0,0,11226,0,0,26660,15560,22300,0,1848,4692,3696,0,5474,7252,0,5048,0,19480,3830,0,850,0,0,0,0,0,0,11172,249300,0,0,32400,0,0,0,11970,0,0,5950,1438,NA,0,0,5180,1560,0,0,77850,6392,12340,0,0,0,0,0,0,0,0,213280,5384,60600,0,0,0,0,5288,0,15084,0,0
"PLCL19700",0,0,0,13475,3471,0,1358,0,0,0,4668,0,20480,0,0,0,30720,0,0,0,0,0,0,1893,6318,0,0,0,0,0,0,18336,0,0,6150,1316,12880,1053,0,2334,0,0,0,4984,0,0,0,63780,733,0,0,0,7044,3174,0,0,0,22672,13895,5432,0,0,111000,0,0,24090,0,5016,8052,0,687,0,30770,687,0,0,0,0,6224,22160,2334,7922,0,0,0,NA,0,5526,0,11160,0,0,0,0,0,0,0,0,16960,0,8050,5955,0,0,8382,0,6528,0,0,0,0,0,0,0,0,33240,0,0,12894,42520,0,0,0,8280,5120,0,1157,6224,0,0,0,0,0,5668,0,0,0,0,0,0,0,23892,0,0,8099,0,NA,0,0,30600,0,0,0,98060,0,0,0,0,0,0,0,0,0,0,0,3432,0,0,0,6224,3112,9968,0,0,0,0
"PLCL19702",0,1674,0,0,2751,0,1034,0,0,0,4644,0,5180,1003,10030,0,7770,0,0,0,0,0,0,0,4782,0,0,0,0,0,0,55120,0,0,0,0,40200,797,0,2322,0,0,0,0,0,0,0,4062,544,0,0,0,10400,1158,0,0,0,6784,11746,4136,13232,0,79740,0,0,72810,0,5306,5328,27000,723,0,2418,723,2145,0,0,0,28968,9932,2322,2322,3906,0,0,NA,0,8166,0,68960,0,0,0,3274,0,3576,103000,0,6060,0,6980,5034,0,0,0,0,0,0,0,0,0,0,84030,0,0,14898,0,0,19054,2708,5005,0,0,0,1295,0,917,10008,0,0,0,0,0,1696,0,0,0,0,0,0,0,10980,0,5880,6419,0,NA,0,0,5690,0,0,0,80300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10008,5004,7258,0,0,0,0
"PLCL19707",0,0,0,0,3069,0,2170,0,0,517,4780,0,2524,0,0,0,3786,0,0,0,0,0,0,0,7590,0,0,0,0,0,2508,24900,0,0,0,0,12840,4145,0,2390,0,0,0,5344,0,0,0,6336,765,0,0,0,7802,7030,0,0,0,42888,22358,8680,7768,0,50034,0,0,25820,0,4246,14532,0,769,0,55720,769,0,0,0,0,9704,11956,2390,7154,0,0,0,NA,0,3579,0,7980,0,0,0,0,0,0,0,0,11260,0,7230,9582,4152,2768,7146,0,0,9264,0,0,0,0,0,0,0,17934,0,0,8351,4224,0,4560,0,19590,631,0,1023,3584,0,0,0,0,0,10722,0,0,0,0,0,0,0,22074,0,0,7161,0,NA,0,0,32020,0,0,0,52670,0,0,0,0,32720,0,0,0,0,0,0,5980,0,0,0,3584,1792,12056,0,2508,0,0
"PLCL19708",0,0,0,0,2397,0,0,0,0,0,5420,0,3256,0,0,0,4884,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,2710,0,0,0,0,0,0,0,0,0,0,0,0,10714,0,0,4425,0,0,0,0,0,0,52098,0,0,48510,0,4609,0,0,0,0,0,0,0,0,0,0,0,0,2710,2710,0,0,1634,NA,0,0,0,390750,0,0,0,0,0,2860,0,0,0,0,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,4677,0,9354,6536,0,0,0,0,0,0,814,0,799,70800,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,0,8690,5593,1770,NA,0,0,0,0,0,0,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70800,35400,2312,0,0,0,0
"PLCL19714",0,0,0,36680,3078,0,0,0,0,0,6076,0,6788,738,7380,0,10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9632,0,0,0,0,0,0,0,3038,0,0,0,0,0,0,0,11226,0,0,0,0,8066,1052,0,3445,0,10896,0,0,5208,0,47394,0,0,30380,0,4105,2076,0,501,0,9513,501,0,0,0,0,0,6620,3038,3038,0,0,0,NA,0,0,0,6980,0,0,0,0,0,2080,0,0,0,0,8180,0,0,0,0,0,0,0,0,0,0,0,7540,0,0,9930,0,0,0,7484,0,0,0,15250,1697,0,1026,3544,0,0,0,0,0,2724,0,0,0,0,0,0,0,20112,0,0,7182,1378,NA,0,0,19870,0,0,0,93540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,1772,7870,0,0,0,0
"PLCL19715",0,0,0,9807,3249,0,0,0,0,0,7469,0,5704,2261,22610,0,8556,0,10090,0,2676,892,0,0,0,0,0,0,0,0,0,10672,0,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,3744,0,892,1784,0,0,4424,0,0,5720,33024,0,0,11816,0,159300,0,6740,32020,0,3685,118324,0,601,0,109100,601,0,0,0,0,0,9188,4134,3335,0,0,1330,NA,0,0,5442,9740,0,0,0,0,16560,0,0,0,0,0,6850,0,0,0,0,0,7578,7236,0,0,918,3628,5660,892,30270,13782,60540,5320,0,2496,0,0,0,66220,1426,0,1083,2904,0,0,0,0,9696,8256,47860,0,0,0,0,0,0,5886,0,0,7581,0,NA,0,0,0,0,0,0,62640,5324,0,0,0,0,0,0,0,0,0,7344,3308,22130,8470,0,2904,1452,0,0,0,0,0
"PLCL19718",0,2472,0,0,3168,0,0,0,0,889,4572,640,0,0,0,0,0,0,707,0,2211,737,0,0,0,0,0,0,0,0,0,45600,0,0,0,0,14910,0,0,2286,0,0,0,0,0,0,0,0,0,737,1474,0,7948,1082,0,0,0,0,15771,0,8576,0,45492,0,6000,31910,0,3983,2040,0,676,0,4892,676,3084,0,0,0,6976,7668,2286,2286,5768,0,0,NA,0,6177,0,25430,0,0,0,1224,0,4948,0,0,0,0,6210,6759,0,0,0,4837,0,0,0,0,2867,0,93380,737,2121,11502,4242,0,14413,0,7196,0,0,0,0,0,1056,2824,0,0,0,0,0,0,10740,0,0,0,0,0,0,6282,0,0,7392,0,NA,0,0,0,0,0,0,121300,0,0,0,0,0,0,0,0,0,0,22936,2892,9720,0,0,2824,1412,3092,0,0,0,0
"PLCL19726",0,2232,0,0,2862,0,0,0,0,0,4692,868,2116,529,5290,0,3174,0,0,0,56910,18970,0,0,0,0,0,1109,1109,0,2308,25560,0,0,0,0,5080,2612,0,2346,0,0,0,0,0,0,0,0,0,18970,37940,0,8670,0,0,0,0,0,0,0,4728,0,49848,0,0,35560,0,4178,2176,13476,620,0,1110,620,3288,0,0,0,0,5760,2346,2346,5208,0,0,NA,0,1521,0,21200,0,0,0,0,13510,2228,0,0,0,0,8950,0,0,0,0,0,0,0,0,0,715,0,13410,18970,0,8640,0,0,3549,0,7672,0,0,0,529,0,954,4136,0,0,0,0,0,0,20650,0,0,0,0,0,0,4158,0,6830,6678,0,NA,0,0,5920,0,0,0,15110,0,0,0,34120,0,0,0,0,0,0,5720,0,9730,0,0,4136,2068,2136,0,2308,0,0
"PLCL19730",0,0,0,0,1749,8352,0,0,12390,0,5940,0,6000,607,6070,0,9000,0,0,0,0,0,0,11730,0,0,0,0,0,4660,0,6084,3036,0,0,0,0,3096,0,2970,0,0,0,0,0,1518,1518,4458,0,0,0,0,10442,5960,66410,2920,0,11888,4949,0,4576,0,89940,0,0,26640,0,7909,29320,0,627,0,7223,627,0,0,0,0,5240,0,2970,2970,0,1282,1754,NA,0,0,0,5070,0,0,0,0,0,0,0,0,0,0,7530,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7016,0,2972,0,0,0,17450,1500,0,583,0,0,0,0,0,0,2972,0,0,0,0,0,0,0,4470,0,0,4081,1168,NA,45140,0,0,0,0,0,0,0,0,0,0,0,769700,0,0,0,0,0,0,0,5100,12528,0,0,2830,0,0,0,0
"PLCL19866",0,0,0,41594,2916,0,1594,0,10730,0,4560,0,15024,1591,15910,0,30916,0,0,0,0,0,0,3556,10320,0,0,0,0,0,2792,56040,0,0,0,0,15650,1720,0,2280,0,0,0,8864,0,0,0,23526,1247,0,0,0,10548,3388,18760,0,0,28896,23786,6376,11752,0,118140,0,0,40730,0,5037,7908,0,678,0,63020,678,0,0,0,0,13488,7756,2280,6232,0,0,0,NA,0,3951,0,16500,0,0,0,0,0,2436,6140,0,11210,0,14230,10194,3630,2420,5928,0,0,9180,0,0,851,0,8100,0,0,11634,0,0,9219,15684,0,0,0,42210,4594,0,972,0,0,0,0,0,0,7224,0,0,0,0,0,0,0,18930,0,0,6804,0,NA,0,0,12360,0,0,0,167300,0,0,0,0,0,19750,0,0,0,0,6808,4916,0,0,0,0,0,7422,0,2792,0,0
"PLCL19942",0,0,0,34025,2085,9736,0,0,23950,0,6156,0,1954,0,0,0,7816,0,0,9858,0,0,0,23890,0,0,0,0,0,8946,0,3368,2524,0,0,0,0,2412,512,3078,0,0,0,0,0,1262,1262,0,0,0,0,0,8994,1888,105500,3180,0,85760,7777,0,0,0,57414,0,0,44450,0,7225,3864,0,562,0,2311,562,0,0,0,0,0,0,3078,3078,0,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,12778,0,0,0,0,0,6168,0,0,675,0,0,0,0,0,0,0,0,0,0,5488,0,0,977,0,695,0,0,0,0,0,0,21440,0,0,0,0,0,0,0,3768,0,0,4865,1272,NA,5300,0,8430,0,0,0,37030,0,0,0,0,0,232800,0,0,0,0,5400,2212,0,0,14604,0,0,1766,0,0,0,0
"PLCL19947_1",0,0,0,0,1695,0,1070,0,0,0,5452,0,1124,1161,11610,3096,4496,0,0,0,2550,850,0,0,0,0,2064,0,0,0,2320,8636,0,2064,0,0,13830,2880,0,2726,1032,0,2064,0,0,0,0,0,0,850,1700,0,10942,1520,0,3935,0,5904,7504,4280,0,0,104940,0,8970,46480,0,7115,8768,0,0,0,8709,0,0,30690,23766,0,5936,18500,2726,2726,0,0,0,NA,0,13359,4608,11690,0,0,0,0,12140,4508,0,0,0,0,5430,3216,0,0,0,6069,0,0,0,0,5740,3072,74270,850,0,27750,0,0,31171,0,0,0,0,5190,562,0,565,51640,0,0,0,0,0,1476,31330,0,0,0,0,15844,0,5280,0,0,3955,1574,NA,0,0,0,0,0,0,140700,0,0,0,0,0,0,1881,0,1254,3135,45920,5620,25760,0,0,51640,25820,2698,0,2320,0,0
"PLCL19988",0,0,0,11354,2538,0,0,0,0,0,5312,0,3248,1615,16150,0,4872,0,0,0,0,0,0,1217,0,0,0,0,0,0,2060,20896,0,0,0,0,13390,3412,0,2656,0,0,0,4480,0,0,0,0,0,0,0,0,9760,1472,0,3300,0,34040,5642,0,18264,0,106980,0,0,44350,0,4928,24152,1394,739,0,35030,739,0,0,0,0,8344,20244,2656,2656,0,0,0,NA,0,2394,0,15510,0,0,0,0,0,9300,0,0,5310,0,14570,2418,0,0,0,0,0,0,0,0,2894,0,0,0,0,30366,0,0,5586,0,0,0,0,31270,812,0,846,11724,0,0,0,0,9600,8510,11000,0,0,0,0,0,0,16260,0,0,5922,1320,NA,0,0,23080,0,0,0,115800,0,0,0,0,0,0,0,0,0,0,23152,3504,8790,0,0,11724,5862,9266,0,2060,0,0
"PLCL19990",0,0,0,29057,2652,0,2102,0,0,0,6684,0,35840,4521,45210,0,53760,0,0,2648,1590,530,0,2770,8352,0,0,0,0,0,3076,35224,0,0,0,0,25680,4532,0,4882,0,0,0,16016,0,0,0,103380,908,530,1060,0,10490,7378,0,0,0,59304,22554,8408,18728,0,301980,0,0,34770,0,6072,15512,0,763,0,13160,763,0,9090,0,0,22184,15988,3650,20074,0,0,0,NA,0,3930,0,36060,0,0,0,0,0,0,5910,0,23640,0,7060,9666,0,0,25560,0,0,0,0,0,0,0,13660,530,0,23982,0,0,9170,68920,0,6656,0,60450,8960,0,884,13160,0,0,0,0,0,14826,12700,0,0,0,0,0,0,19902,0,0,6188,0,NA,0,0,13220,0,1236,7980,88040,2452,9930,0,0,0,0,0,4944,0,0,0,5948,8000,0,0,13160,6580,20660,0,3076,0,0
"PLCL19991",0,0,0,0,2631,0,1034,0,0,0,6543,0,4352,2990,29900,0,6528,0,0,0,0,0,0,0,3648,0,0,0,0,0,0,52160,0,0,0,0,7430,2608,0,4634,0,0,0,0,0,0,0,19398,0,0,0,0,8360,8670,0,3310,0,20888,9877,4136,43512,0,175500,0,0,16390,0,3537,4136,0,711,0,1521,711,0,0,0,0,4328,3272,3544,2999,0,0,0,NA,0,3300,0,22430,0,0,0,0,0,8084,0,0,0,0,7740,4233,0,0,0,0,0,0,0,0,0,0,11190,0,0,4908,0,0,7700,12932,0,0,0,118200,1088,0,877,2656,0,0,0,0,0,5222,0,0,0,0,0,0,0,25290,0,0,6139,1324,NA,0,0,23210,0,0,0,54890,25164,0,0,0,0,0,0,0,0,0,0,4720,0,0,0,2656,1328,13454,0,0,0,0
"PLCL19995",0,0,0,53433,2283,2524,4708,0,1121,0,5608,0,2536,1611,16110,0,3804,0,781,7860,0,0,0,44120,9672,0,0,0,0,18263,0,17940,2916,0,0,0,23210,8620,0,2804,0,0,0,8848,0,1458,1458,0,1521,0,0,0,10222,6208,227200,0,0,39816,56812,18832,0,0,101460,0,0,36860,0,6804,13140,0,604,944,4817,604,0,0,0,0,14040,0,2804,2804,0,0,0,NA,0,2205,0,5130,0,0,0,1360,8540,0,0,0,43290,0,6300,35518,0,0,0,8211,0,7458,0,0,1093,0,42110,0,2343,0,4686,0,5145,0,0,0,23532,0,634,0,761,0,0,0,0,0,0,9954,64950,0,0,85240,0,0,0,9342,0,0,5327,0,NA,0,0,34920,0,1684,0,31690,0,0,0,0,0,850400,4920,6736,3280,8200,8744,0,8540,6410,3786,0,0,10408,0,0,0,0
"PLCL19997",0,0,0,0,2109,0,0,0,0,0,5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24692,0,0,0,0,0,0,0,2904,0,0,0,0,0,0,0,0,0,0,0,0,10888,4788,0,0,0,30504,0,0,11296,0,22242,0,0,27560,0,7242,78612,0,0,0,35940,0,0,0,0,0,0,4384,2904,2904,0,0,0,NA,0,0,0,11060,0,0,0,0,0,0,0,0,0,0,7200,0,6306,4204,0,0,0,18042,0,0,1891,0,0,0,0,6576,0,0,0,0,0,0,0,36560,0,0,703,0,0,0,0,0,4232,6286,8390,0,0,0,0,0,0,5454,0,0,4921,0,NA,0,0,0,0,0,0,239600,0,0,0,0,0,0,0,0,0,0,15128,0,9750,0,0,0,0,1472,0,0,0,0
"PLCL19999",0,0,0,29845,3090,23932,0,0,45370,0,4932,0,2064,770,7700,0,3096,0,0,0,0,0,0,37180,6540,0,0,0,0,7016,0,5904,2560,0,0,0,11620,1090,4771,2466,0,0,0,4080,0,1280,1280,0,650,0,0,0,8532,2280,54430,0,0,15112,13580,0,0,0,55656,769,13270,31390,0,3091,15816,0,564,0,14080,564,0,0,0,0,8856,2072,2466,2466,0,0,0,47710,0,2034,3372,8740,0,6921,0,0,0,0,0,0,6580,0,6850,5820,0,0,0,0,0,0,0,0,3625,2248,0,0,0,3108,0,0,4746,0,0,0,0,0,516,0,1030,22768,0,0,0,0,0,3778,24750,0,0,0,0,0,0,7482,0,0,7210,0,NA,0,0,6890,1536,0,0,60510,0,0,0,0,0,288300,0,0,0,0,29000,0,6470,0,35898,22768,11384,4794,0,0,0,0
"PLCL20000",0,0,0,0,1941,0,1450,0,0,0,5520,0,0,711,7110,0,0,0,0,3360,0,0,0,0,4434,0,0,0,0,0,3524,16492,0,0,0,0,14900,10443,0,2760,0,0,0,7416,0,0,0,5064,0,0,0,0,8234,6102,0,0,0,59240,11494,5800,11840,0,73320,0,8870,104300,0,7618,52636,0,0,0,24190,0,0,0,0,0,18400,5688,2760,2760,0,0,3616,NA,0,3621,4512,13120,0,0,0,0,5530,0,0,0,9960,0,15990,4926,14772,9848,0,0,0,20190,0,0,1082,3008,0,0,0,8532,0,14464,8449,3376,0,5400,0,25150,0,0,647,0,0,0,0,0,0,14810,22990,0,0,0,0,0,0,17640,0,0,4529,0,NA,0,0,6310,0,2778,6230,181500,0,5040,0,0,5370,0,0,11112,0,0,8656,6056,15390,51180,0,0,0,11844,0,3524,0,0
"PLCL20003",0,0,0,32438,2709,0,0,0,0,0,6096,0,0,2246,22460,37020,0,0,0,0,20403,6801,0,0,6084,0,24680,0,0,0,0,78160,0,24680,0,0,17400,5138,0,3048,12340,0,24680,5000,0,0,0,9042,847,6801,13602,0,10474,4688,0,0,0,19224,16674,0,36392,0,133140,0,0,72210,0,4706,31620,0,631,0,24710,631,0,6580,0,0,17760,7968,3048,3048,0,0,0,NA,0,15666,3774,43410,0,0,0,0,5230,0,0,0,7140,0,7620,7146,0,0,0,7588,0,0,0,0,2793,2516,42950,6801,0,11952,0,0,36554,6028,0,0,0,20890,0,0,903,0,0,0,0,0,5536,4806,13260,0,0,0,0,0,0,13632,0,0,6321,0,NA,0,0,6880,0,0,0,20970,0,5660,0,0,0,0,3651,0,2434,6085,22344,3720,7840,0,0,0,0,8494,0,0,0,0
