"","Acetate","Propionate","Isobutyrate","Butyrate","Isovalerate","Valerate","Hexanoate","TBA","Glycoursodeoxycholic acid","glycolithocholate","LCA-S","GCA","taurocholic acid","dehydrolithocholic acid","lithocholic acid","7-ketolithocholic acid","12-keto Lithocholic Acid","chenodeoxycholic acid","Deoxycholic acid","6-keto Lithocholic Acid","3β-Ursodeoxycholic Acid","ursodeoxycholic acid","α-hyodeoxycholic acid","Norcholic Acid","7_DHCA","3-dehydrocholic acid","3β-Cholic Acid","Tauro-β-muricholic Acid","Hyocholic acid","cholic acid","glycochenodeoxycholate","glycodeoxycholic acid","taurochenodeoxycholate","taurodeoxycholate"
"QCS-070-3f",0.6339,0.8085,0.1779,0.3377,0.2908,0.0475,0.0134,2.82466500228326,790.784868659794,273.371620206186,468366.023329072,1546.13857731959,731.339773195876,553729.518035052,402893.16811732,10563.2065360825,458698.624847175,23009.807628866,790428.83985567,17288.8256701031,11120.6430103093,18246.8218350515,976.47793814433,1132.04498969072,7114.68228865979,4859.68767010309,27361.0282474227,463.863402061856,9952.07105154639,7079.1012371134,1147.83453608247,970.656907216495,846.975280206186,5073.46503092783
"QCS-071-2f",1.0852,1.4384,0.3885,1.2194,0.4847,0.6273,0.157,1.28830267389181,29.330249137931,353.286973103448,91.1924022413793,50.9271206896552,4.13744827586207,123498.936965517,639941.74389319,1796.261,106280.215827586,3906.78553448276,394258.967327586,2158.4094137931,3865.5935862069,6999.22389655172,1787.80356896552,486.028482758621,329.47474137931,136.35325862069,279.27775862069,345.537775862069,546.873310344827,818.362931034483,59.993,245.569724137931,13.6474948275862,18.7402068965517
"QCS-071-3f",1.4703,1.692,0.0711,2.1386,0.0726,0.3839,0.0023,1.34451815834051,104.70975122449,44.9155275510204,30800.3831534694,888.227693877551,79.5105306122449,32444.6897346939,536079.491511735,2480.81497959184,92753.0671020408,7897.75795918367,612728.530673469,1008.64581632653,4694.14616326531,13989.820244898,1379.11879591837,393.735571428571,619.951673469388,122.002571428571,435.147306122449,56.464,476.919142857143,3166.3052244898,1434.1423877551,185.308510204082,180.387355714286,73.9649591836735
"QCS-072-1f",0.644,0.4045,0.2242,0.5904,0.3065,0.1908,0.0041,3.75735623766071,15.5113123076923,1016.16808480769,18.5543961538461,49.0666730769231,7.87238461538462,700721.037954077,1915686.30671144,201.695923076923,587953.13864,3174.47123076923,536067.587230769,4247.01576923077,475.125557692308,1307.69809615385,3792.99634615385,4.00405769230769,60.4001923076923,44.3160961538462,24.2279423076923,254.291596153846,1587.30348076923,90.0573653846154,112.588673076923,393.687096153846,22.7471196153846,28.3677307692308
"QCS-072-2f",1.0517,1.3105,0.0922,3.6718,0.0975,0.4502,0.5257,1.71566144843582,41.3606002040816,60.500743877551,8067.8312722449,119.409836734694,9.00255102040816,38281.5116938775,742307.22087949,1540.66057142857,146319.181938775,9002.98314285714,753126.482734694,863.380653061224,3683.62781632653,5200.9537755102,3825.36397959184,635.508081632653,18.0771224489796,44.2205306122449,37.450612244898,341.520775510204,562.047265306122,574.722857142857,645.086795918367,220.886591836735,90.2516542857143,42.2039591836735
"QCS-072-3f",1.5923,1.4327,0.1033,2.2669,0.1192,0.3262,0.007,2.83039894310528,17.8757728089888,420.609217977528,2319.69100337079,84.4580898876404,0.0793033707865168,194410.389505618,1454572.0235536,2141.03240449438,156107.892359551,14995.7122921348,996663.114224719,654.649325842697,801.757078651685,986.613235955056,3266.26793258427,502.862674157303,18.4776853932584,0.793033707865168,98.0982696629213,95.0054382022472,403.89206741573,1039.42928089888,383.352494382022,336.246292134831,38.2551530337079,40.3654157303371
"QCS-073-1f",1.2257,1.6728,0.1803,1.1398,0.296,0.0315,0.0014,1.61914146770105,42.6182205714286,129.86182247619,1698.85118933333,30.3830095238095,7.86462857142857,68499.9737904762,887751.570176095,198.632285714286,154591.978971429,839.633123809524,491447.733371429,1970.39194285714,617.474171428571,1538.17346666667,3349.79401904762,252.878057142857,435.781085714286,71.4538476190476,25.9465523809524,218.932438095238,4000.4744,1326.70234285714,39.6592380952381,22.5856,8.92937828571429,23.1905714285714
"QCS-073-2f",1.2579,1.5456,0.188,1.5793,0.1708,0.2912,0.0039,2.09448403991905,41.587957962963,417.810073333333,1445.86985759259,110.967444444444,10.4562962962963,174291.628048593,892285.652893426,4740.10051851852,143510.314,19653.2624074074,841756.358796296,962.436722222222,1594.25842592593,2107.66257407407,3044.54672222222,632.867333333333,1515.64014814815,247.160703703704,111.424907407407,241.540444444444,365.774314814815,4276.55983333333,622.672444444444,447.13737037037,18.2619214814815,32.0877592592593
"QCS-073-3f",0.7638,0.9721,0.1371,1.0646,0.1832,0.3996,0.0305,4.22941561215776,603.2698456,6.2329198,14757.138133,3686.18166,83.70788,292.06004,5711.6865,98770.7107,252.81756,328008.82412112,2584.35728,11003.28084,177502.77128,562891.99652224,1009.78806,1163.79362,395879.40868,103414.31006,284886.35938,16891.27618,22429.33588,2197072.18618,471.1215,2.54088,25.493496,14.96296
"QCS-074-1f",0.3735,0.7955,0.297,1.2201,0.3929,0.4145,0.1416,4.84275766908381,39.70125,1382.02391130435,1959.96900847826,28.5388695652174,12.7350869565217,230144.425763391,2695445.82442359,1139.02310869565,200198.004728348,3331.22256521739,1651295.66395652,3693.0985,1889.62606521739,7821.64491304348,29144.4766521739,1821.50102173913,5.2935,134.792456521739,125.2795,3264.70858695652,8127.74730434783,239.972,58.3052173913044,1400.85956521739,16.8670856521739,36.3640434782609
"QCS-074-3f",0.5529,0.5688,0.301,0.7583,0.4383,0.4236,0.0261,2.1139253873649,72.0714147663551,931.105871775701,81.2468147663551,45.5801682242991,0.0659626168224299,162779.399905271,1350016.32270897,161.014747663551,120306.31446729,1135.54644859813,469563.528953271,778.029065420561,936.141457943925,2019.24762616822,3084.346,267.478411214953,0.989439252336449,42.2820373831776,33.7728598130841,110.157570093458,1129.47788785047,66.0945420560748,47.6250093457944,284.166953271028,14.8455465420561,18.5354953271028
"QCS-075-2f",0.9488,1.0386,0.0318,1.006,0.0309,0.0442,0.0113,4.60196829125022,282.653947962963,34.2182296296296,407514.140678704,2167.72092592593,14.116,2822.28507407407,104659.947071667,94248.6762407407,16122.7593148148,818945.682836,623117.425203704,5212.52905555555,69507.8375185185,339495.440649037,2682.82422222222,1555.43942592593,154745.473666667,29654.8405185185,187387.939444444,2852.21622222222,26482.2041666667,1711134.91946296,1009.1632962963,275.131296296296,19.637577962963,23.0692037037037
"QCS-075-3f",0.7083,0.1297,8e-04,0.5004,0.001,5e-04,1e-04,3.71736406112295,1184.08833831776,4.77107607476636,486.087758130841,7154.83312149533,2170.56586915888,26.5829345794393,1321.82487850467,98599.9961495327,219.523588785047,657047.341777794,16601.141588785,501.118,16495.667364486,263234.166951327,1211.66730841121,532.846018691589,314202.23928972,8981.86568224299,107848.614654206,13284.4752523364,8969.66259813084,2186317.08242991,7042.36685981308,2.37465420560748,3898.75081009346,24.4061682242991
"QCS-076-3f",1.2757,1.1829,0.0151,2.3525,0.0204,0.0375,0.0014,2.59006907334834,124.307452673267,5.05450633663366,179305.069315842,259.049564356436,39.6925148514851,4115.16340594059,248879.004176139,84544.0782970297,80597.3285544554,261081.061927604,910870.958693069,4787.63007920792,61169.0305148515,345024.415815287,12351.9891683168,828.301722772277,115750.920475248,4977.84667326733,28530.3926732673,2248.1477029703,9817.46835643564,234463.335821782,155.555524752475,2.51572277227723,29.2243128712871,111.530376237624
"QCS-077-2f",1.0122,1.048,0.1101,1.9791,0.1485,0.3938,0.0347,1.97378888704696,53.0074705357143,135.969849285714,1276.73611410714,35.9831964285714,10.3349285714286,26260.2972857143,784761.928296786,6696.78164285714,95210.7815357143,37695.7697142857,995188.145875,2348.29742857143,6132.64578571429,9036.25657142857,601.631482142857,640.261428571429,1121.96992857143,162.018910714286,230.834410714286,138.639285714286,396.697410714286,4814.69032142857,194.788196428571,212.496214285714,19.9760305357143,411.947732142857
"QCS-077-3f",0.7929,0.8707,0.1412,0.6614,0.1843,0.3471,0.0176,6.37576416980041,901.98997271028,779.345679252336,16496.7504706542,597.621308411215,1614.17119626168,123064.277439252,1615020.0724757,211433.669607477,628406.030020187,315351.942898991,2176120.71304673,31226.5049158879,204027.123140187,595234.60046086,2224.58925233645,1125.12435514019,132402.011439252,14257.6217383178,40855.0021308411,1525.25358878505,13932.1621869159,226701.179009346,384.298205607477,1885.87121495327,1058.70791551402,19137.5361308411
"QCS-078-1f",0.5385,0.5368,0.1206,0.6829,0.1656,0.2059,0.0643,4.15400343426478,253.079322718447,692.394596699029,14918.6124617476,62.9052815533981,3.70031067961165,252353.437706175,2584641.95243825,1082.82054368932,240143.828174913,4144.96467961165,1033771.144,1789.85398058252,2107.39545631068,3914.44902912621,9184.71930097087,961.94372815534,42.4850485436893,67.4278834951456,96.6192233009709,505.160932038835,2414.31566990291,245.933611650485,178.300155339806,383.461825242718,21.2863798058252,21.2425242718447
"QCS-078-2f",1.2698,1.4822,0.041,1.8506,0.0395,0.1424,0.0019,1.50750390608495,71.6547078350516,88.7510756701031,611.774342680412,173.903298969072,22.8475463917526,35712.3157938144,589035.554247629,1473.95779381443,83900.5561237113,46536.4500412371,736208.556226804,312.734886597938,4995.89979381443,3959.10142268041,1816.81651546392,417.731731958763,75.6734020618557,66.9418556701031,27.7226597938144,49.4787628865979,316.009216494845,930.491793814433,395.029711340206,238.880556701031,28.1817936082474,36.8907835051546
"QCS-078-3f",0.7626,0.9539,0.0936,1.7741,0.1238,0.2305,0.0072,4.34284130051938,69.3966587234042,280.987990212766,20276.8328419149,117.358021276596,10.587,85481.4652978723,1799381.49009308,1141.59395744681,454042.021799489,17629.9829787234,1905696.4162766,2585.25529787234,1767.72865957447,1414.15289361702,13593.708,969.949404255319,578.080234042553,186.211063829787,557.281659574468,330.374468085106,1595.18308510638,33883.0552765957,646.632936170213,431.28885106383,99.0304976595745,75.2352765957447
"QCS-079-2f",1.0391,1.3285,0.3615,1.6362,0.4416,0.5924,0.0223,6.50502615579033,116.415117362637,1693.96033142857,2629.4749632967,222.986263736264,10.1604175824176,399150.30987455,3306828.93138571,4587.54487912088,792545.546404571,10356.025010989,1958610.89989011,2216.83248351648,4361.68887912088,7906.27852747253,5930.81413186813,2911.77402197802,109.903142857143,96.7178681318681,219.108241758242,281.699516483516,1050.63371428571,867.746197802198,429.684835164835,1781.5632967033,61.7567243956044,47.6996703296703
"QCS-079-3f",1.2359,1.0175,0.0347,1.4445,0.0316,0.0173,8e-04,3.72577379557565,450.980732989691,195.885694639175,15417.5454063918,227.238494845361,98.8847628865979,35440.2553608247,790969.705673918,73400.5077731959,247494.553194227,395987.217374351,1392891.35212371,15142.8298556701,98406.7834845361,334198.063190268,2293.34065979381,583.849402061856,39343.1838350515,9761.43228865979,30225.0482268041,922.051298969072,8516.67758762887,229977.726474227,1450.89195876289,478.19769072165,1024.47379340206,875.119237113402
"QCS-080-1f",0.2559,0.1343,0.0636,0.3578,0.1309,0.1294,0.003,4.11528161545707,238.797400210526,3506.03995452632,28.4630566315789,22.7341894736842,7.72665263157895,575188.126319074,3064183.27135442,1398.59842105263,50643.9732,2030.17797894737,404571.320821053,2439.46768421053,1386.33978947368,1309.59332631579,2338.20395789474,978.164505263158,1.11442105263158,39.1533263157895,71.2486526315789,590.940336842105,3514.06675789474,63.0762315789474,91.3082315789474,574.298315789474,2.85440378947368,62.5561684210526
"QCS-080-2f",1.9963,1.6001,0.0554,3.4779,0.0493,0.1359,3e-04,4.39476742864352,79.9291353846154,169.996001923077,68317.4501940385,126.976134615385,36.5115769230769,24968.55725,1694728.1725574,50900.8029615385,68788.5574423077,385545.660035538,1617243.38103846,2715.29403846154,50878.1359230769,231408.867926923,4032.08609615385,1280.68767307692,17159.8982307692,2086.24978846154,19905.9352884615,943.600307692308,2284.75603846154,150237.198788462,376.109961538462,176.382134615385,88.75435,287.477769230769
"QCS-080-3f",1.3268,1.158,0.4603,2.1447,0.6308,0.1186,0.0834,3.72461612520918,47.0214584946236,978.280540860215,715.105935053763,256.440666666667,42.6515698924731,866301.850056602,1122371.63377409,2798.91440860215,1013926.13656086,10651.5844946237,687052.889505376,6386.19982795699,213.637311827957,1843.04870967742,2558.03169892473,533.068731182796,527.073225806452,98.5084301075269,121.655634408602,278.601268817204,696.768795698925,2930.43606451613,282.395892473118,1796.67840860215,38.9199369892473,1168.59230107527
"QCS-081-1f",0.421,0.3673,0.037,0.3753,0.0452,0.1211,0.0588,1.47715834458362,297.852305333333,356.302628190476,600.581352571429,204.883657142857,18.9557714285714,74404.6293714286,862603.154920381,5651.30699047619,73806.2454095238,11252.4685714286,425191.060857143,1301.76407619048,2889.81407619048,7719.77152380952,3001.93544761905,1008.68902857143,1284.15268571429,131.144361904762,197.287904761905,280.101771428571,680.525638095238,3087.70695238095,839.431466666667,257.247295238095,55.7716438095238,35.5588761904762
"QCS-081-2f",0.3857,0.3487,0.046,0.3815,0.0718,0.1518,0.0498,2.69241455411696,103.975134588235,362.696504,8001.31249458824,62.8577176470588,18.6829411764706,169686.443152941,1431587.33804482,3284.37802352941,349892.985101553,4947.57496470588,708339.219294118,2444.80816470588,1640.94348235294,2989.02148235294,6251.14604705882,282.901247058824,618.862047058824,50.2363529411765,91.2557882352941,391.594447058824,441.664729411765,665.943058823529,87.6022352941176,113.343176470588,20.1534962352941,37.6149882352941
"QCS-081-3f",0.7322,1.2778,0.0101,0.8301,0.0095,0.051,5e-04,2.68250293371586,112.269463392857,120.081156964286,218881.721743929,651.730678571429,549.956839285714,4850.48446428571,488095.081912679,36924.1790714286,75732.1509464286,378464.746005857,917378.989375,996.312321428572,5330.23941071429,61196.830125,3902.00269642857,1371.20555357143,31555.3727321429,7240.37367857143,21176.7097678571,1570.59405357143,6897.871625,414156.571053571,1148.75251785714,732.645607142857,2015.13777232143,1450.92314285714
"QCS-082-1f",0.7806,0.5793,0.1634,0.5813,0.2201,0.2112,0.0136,1.58856125085691,72.2966624444444,326.100774,248.918407111111,63.3651555555556,10.9006888888889,213763.555577244,789547.634185,189.781777777778,178984.135688889,1879.85908888889,396105.154888889,1487.51271111111,224.365977777778,441.203422222222,2130.41808888889,356.585844444444,21.5661111111111,59.2872,32.1531111111111,864.840266666667,1526.95908888889,83.1275555555556,35.9958,72.5405555555556,3.27020666666667,29.7220222222222
"QCS-082-2f",0.827,0.7317,0.1092,1.4395,0.1463,0.3137,0.0092,3.64578565135875,73.7360488636364,544.465348636364,3910.86907977273,472.886,56.9452272727273,65850.5785681818,1710378.01483466,991.568795454545,195085.019243636,8710.77506818182,1632468.88136364,1474.96159090909,2013.77572727273,4478.06038636364,8811.59218181818,902.862568181818,307.664636363636,27.1091363636364,163.617272727273,325.630454545454,817.043704545454,1911.11390909091,762.905636363636,1748.05806818182,140.394848636364,3357.12165909091
"QCS-082-3f",0.9898,1.3041,0.1602,1.2394,0.2306,0.6337,0.0238,6.12551059106895,1551.14320865979,37.1221694845361,4825.44254515464,3127.85820618557,2847.7938556701,44.3853608247423,3002.99709278351,94857.0460618557,1302.01909278351,1013090.71154078,4395.24216494845,66214.7361443299,480738.061381443,1661936.01551456,3687.04098969072,1039.99993814433,455779.736412371,82382.7223092784,200089.934226804,12323.631814433,11452.0051958763,2016968.80748454,2377.89113402062,2.61946391752577,1417.65532742268,17.9724329896907
"QCS-083-1f",0.0779,0.0355,0.0131,0.029,0.0171,0.0135,3e-04,1.43831706195609,42.4153349425287,374.796836551724,374.473953333333,47.0533333333333,0.0811264367816092,68621.6889425287,1136446.05635747,352.169862068966,13910.1822298851,1427.01402298851,208596.107195402,164.443287356322,677.243494252874,757.23416091954,1730.91365517241,1927.48301149425,1.21689655172414,76.5022298850575,54.4358390804598,300.49232183908,2167.53613793103,114.793908045977,65.8746666666667,2.92055172413793,12.541335862069,71.3912643678161
"QCS-083-3f",0.8036,0.7456,0.1789,0.7029,0.2402,0.0132,4e-04,4.45293452162537,54.6125751578947,1102.79021157895,3782.16525936842,85.2903578947368,48.4401684210526,178183.593389474,2256367.97056537,630.465136842105,426881.33192421,6015.05048421053,1561069.04907368,3894.15863157895,632.991157894737,773.259621052631,1777.72446315789,770.287831578947,106.761536842105,0.742947368421053,90.5652842105263,426.748968421053,1069.02696842105,848.148715789474,79.6439578947368,1084.1088,55.9023317894737,7103.69126315789
"QCS-084-2f",0.7436,0.5087,0.0708,1.4761,0.0962,0.1337,0.0052,0.754664951766023,650.104359545454,106.537301818182,127.011918181818,4884.05579545454,421.314477272727,70349.3317272727,315621.99519625,700.185681818182,157032.078522727,3948.951,186939.150454545,651.742136363636,877.678340909091,1193.68425,592.551181818182,95.8444318181818,1011.29911363636,121.349477272727,100.255681818182,99.7744545454545,164.0985,1939.50631818182,5042.45977272727,1455.7125,420.939922045455,117.33925
"QCS-084-3f",0.95,1.1472,0.0235,0.7242,0.027,0.0869,0.0032,3.15291583021776,491.4153674,300.1040426,60124.8582618,1161.95854,246.11246,41606.13362,558384.9025524,140867.51648,251608.08305152,469580.30213328,719480.38024,18506.28774,63498.77918,378670.45700176,609.03482,934.40862,66296.78212,16701.06308,26260.20654,4208.12076,7181.79732,322346.76496,2246.70256,467.66308,471.202667,664.79302
"QCS-085-1f",0.1305,0.0942,0.073,0.155,0.1266,0.0758,0.0012,3.27682923048189,41.6583325714286,2404.07243333333,39.2021485714286,27.4253714285714,12.9732761904762,860047.297978819,1950090.695814,1799.58834285714,235450.4532224,1384.24184761905,218759.61792381,1640.81695238095,626.07820952381,813.552133333333,1703.53232380952,39.9953333333333,50.2798476190476,51.4897904761905,40.4658666666667,210.664495238095,1409.65064761905,121.666476190476,14.5865333333333,2.41988571428571,5.46558076190476,41.3397142857143
"QCS-085-2f",0.4917,0.6811,0.2921,1.0192,0.4109,0.4945,0.0048,2.76366727493006,53.3804077669903,126.062047184466,183.79032,416.764621359223,30.6988737864078,114205.566524272,1375710.51198155,351.255417475728,169934.166231612,3341.0379223301,1084458.61640777,2141.38349514563,753.287320388349,776.585572815534,4515.8865631068,353.037048543689,114.572582524272,57.6289126213592,104.019844660194,302.123514563107,2703.41957281553,2047.09409708738,441.844504854369,487.550194174757,23.4825827184466,33.5083689320388
"QCS-085-3f",1.4353,1.6039,0.1916,0.9171,0.2069,0.0177,4e-04,8.88504555054704,202.210979795918,695.53061,546045.606813877,783.293959183673,317.033836734694,64925.9658367347,3569654.00041745,67864.4705102041,316103.929966367,249338.037444245,3235862.10257143,9710.4396122449,138818.400469388,473419.44364,1790.85946938775,1404.32593877551,28113.0222857143,1739.43689795918,27367.827122449,1310.19526530612,4087.30220408163,133906.248530612,1408.21504081633,1192.44189795918,239.410961020408,8745.79826530612
"QCS-086-1f",0.4767,0.6292,0.1208,1.0588,0.1701,0.2403,0.0028,2.11575414338428,48.2988146086957,2311.61713408696,319.407028173913,12.7657739130435,0.675113043478261,118977.258365217,1130441.6651727,819.464486956522,227259.983742887,3857.78005217391,620847.579791304,698.189634782609,346.946730434783,1233.79977391304,3650.27485217391,250.528313043478,170.312608695652,50.3266086956522,108.6932,276.305356521739,2283.72330434783,397.089217391304,19.2714086956522,1307.81671304348,4.34650052173913,60.0236869565217
"QCS-086-2f",0.6705,0.5077,0.1136,0.8301,0.1498,0.25,0.0052,2.5845958990888,37.7526282608696,733.880099565217,3616.38264304348,65.7468043478261,23.6289565217391,350704.408714174,1295702.33000576,845.118782608696,327733.543488,3765.98002173913,588347.975434783,1745.78095652174,390.414804347826,2122.7702173913,4139.05669565217,845.655804347826,269.354760869565,34.5228260869565,46.7976086956522,286.999760869565,1414.66869565217,1107.18539130435,124.589043478261,431.305173913043,24.3761839130435,35.6735869565217
"QCS-087-1f",1.5354,1.1369,0.1993,4.378,0.2878,0.2803,0.0017,1.75745602761604,165.019219279279,85.4291418018018,646.646965585586,71.4066126126126,0.0635855855855856,46758.3598018018,1242190.36580955,904.950054054054,24231.1313693694,5550.32218018018,416400.25372973,1904.3247027027,6174.4147027027,6566.86493693694,2040.97012612613,1690.74072072072,0.953783783783784,23.8445945945946,97.0951891891892,458.324900900901,542.385045045045,316.02036036036,562.541675675676,22.6364684684685,33.2851464864865,17.6767927927928
"QCS-087-2f",0.7208,0.7103,0.1118,1.2852,0.152,0.2538,0.0033,2.03854562141865,63.4882996396396,286.701046846847,1674.04886864865,104.598288288288,6.29497297297297,137339.905189189,960106.776698829,608.323297297297,230658.247939459,8958.00088288288,688830.088162162,1090.87430630631,914.169963963964,818.473657657658,2796.7483963964,790.178072072072,62.3138738738739,44.3827387387387,68.6724324324324,258.98409009009,744.84154954955,1715.85702702703,164.305153153153,390.097567567568,17.4561508108108,31.7927927927928
"QCS-087-3f",0.9305,0.901,0.0595,1.3639,0.0868,0.1533,0.0018,2.57685263120233,49.0232860344828,222.802198103448,6955.82997396552,123.697534482759,12.2906551724138,42643.8275517241,581186.606964052,11219.5428275862,224470.65576,508136.492236552,1127594.78081034,2454.60203448276,1998.44836206897,13179.3547241379,773.094379310345,439.117120689655,1117.47610344828,327.892775862069,425.122810344828,220.379965517241,649.396844827586,51760.4514482759,327.771086206897,505.437982758621,12.4762318965517,46.0595344827586
"QCS-088-2f",1.4173,2.5694,0.073,0.9495,0.088,0.0223,7e-04,5.42575903526022,734.196050810811,185.057580720721,287085.195982883,1005.41527927928,495.268126126126,13621.176972973,1288111.5005645,178191.291261261,111503.555711712,527634.10787373,1451906.33043243,8579.22154954955,286475.318018018,1005920.90168216,1343.75418018018,393.022504504504,61400.5305225225,2110.342,20335.6876396396,2603.70255855856,6104.97924324324,158574.947351351,6375.28156756757,1607.38001801802,2090.72839027027,1370.1421981982
"QCS-088-3f",1.3938,1.544,0.0493,1.7157,0.0431,0.1879,0.0015,5.8759828794197,271.900793962264,269.024991886792,36607.1726160377,738.293433962264,25.1025094339623,29855.8060943396,1874063.30424736,80115.6243396226,286908.428705208,551914.479800604,2392593.55071698,10831.1668490566,68784.0053396226,259375.157388226,1504.68569811321,1550.22977358491,22909.3358113208,5320.13396226415,26131.4459811321,817.396301886792,6035.98828301887,215915.206509434,1629.19947169811,1641.05158490566,48.1442160377358,127.044
"QCS-089-1f",1.354,1.4972,0.2368,2.497,0.3199,0.8113,0.2898,2.59184443979269,25.1416584946237,678.814913333333,523.084317419355,18.6695483870968,0.0758924731182796,108893.859698925,1855937.70901118,49.5577849462366,141220.410408602,1757.36610752688,473216.663505376,354.038387096774,152.543870967742,165.900946236559,2028.9852688172,1801.08017204301,27.6248602150538,44.8524516129032,62.6112903225806,200.204344086021,1921.21795698925,2683.33017204301,27.700752688172,32.861440860215,0.782451397849462,19.3525806451613
"QCS-089-2f",0.9134,1.1476,0.0711,0.8826,0.0961,0.2026,0.002,3.04900334607831,25.4179492592593,426.059437592593,11905.2298487037,73.1940740740741,193.114722222222,86138.2500185185,997870.071836018,7053.36001851852,404159.133841185,37513.9888703704,1467373.9497963,1336.57607407407,2532.58031481481,5577.12703703704,880.4855,1064.84307407407,1658.63,608.556444444444,742.658444444444,307.219055555555,644.499962962963,2561.85794444444,215.98787037037,907.802574074074,199.640758148148,17033.1106111111
"QCS-089-3f",1.3121,0.8316,0.0229,2.7224,0.0186,0.0139,2e-04,3.28637880190329,146.018991875,79.208405,144978.555920417,608.678979166667,236.6635625,9458.89633333333,1036308.63910083,12682.1231875,115757.228708333,334192.185186,1211051.34125,2749.3115625,7110.493875,81337.7888958333,703.741416666667,1047.74539583333,11236.0419166667,3838.4491875,20550.3962916667,1826.40454166667,3230.21133333333,282317.941416667,1855.37175,924.8185625,1124.709945,1025.8361875
"QCS-090-1f",0.2199,0.641,0.2259,0.6979,0.2966,0.2653,0.0255,4.88178838184913,114.572207130435,2405.62908034783,1463.49287095652,30.1959652173913,6.44426086956522,417603.915986296,1884884.33111852,56893.3718956522,1004171.40130727,23928.6453391304,1428698.77217391,7242.12173913043,11455.3181217391,17151.7992347826,6798.14285217391,273.543530434783,7295.70116521739,318.162365217391,468.589826086956,821.796695652174,3425.9532,3515.55911304348,63.9516173913043,2720.5828173913,0.913243826086957,35.4741217391304
"QCS-090-2f",0.1177,0.0416,0.0181,0.0438,0.0251,0.0216,2e-04,1.6954200196297,42.317344040404,19.671857979798,6428.82564040404,153.56496969697,24.0257171717172,44530.7043232323,647944.198759394,418.84595959596,95995.1450707071,2788.9081010101,883329.660121212,380.846828282828,5026.00892929293,2501.66888888889,2314.66753535354,1059.41292929293,93.6076161616161,11.5494545454545,76.2834343434343,353.684222222222,1059.41292929293,730.752525252525,51.9725454545455,2.56654545454545,39.8684319191919,41.8489494949495
"QCS-090-3f",0.8733,0.8244,0.1368,0.7542,0.1375,0.1697,0.0034,1.53854216866602,767.591221555556,698.523986222222,26165.1737068889,1808.73013333333,65.4041333333333,62251.6384222222,309367.213143222,30657.8346,250207.497797689,22178.1965555556,682584.983244444,9770.78151111111,20979.1207777778,41582.207,486.609888888889,147.120088888889,41164.1381333333,1155.00248888889,9104.03577777778,390.699511111111,1623.26157777778,20256.0678888889,3466.8896,1498.88393333333,102.688410444444,61.8751333333333
"QCS-091-1f",0.5483,0.8033,0.2035,1.2628,0.2676,0.3153,0.0046,0.367491820527216,38.1670445360825,198.437489072165,157.821245773196,23.575175257732,13.0973195876289,34990.5807216495,179652.440164948,106.815917525773,55898.4868453608,782.055505154639,92600.596185567,173.321195876289,124.060721649485,1229.91107216495,607.788391752577,218.725237113402,1.09144329896907,4.07472164948454,24.2300412371134,300.947298969072,268.422288659794,23.1385979381443,28.0864742268041,7.42181443298969,2.08320144329897,16.444412371134
"QCS-091-2f",1.1022,1.315,0.1336,0.9845,0.1208,0.4683,0.0171,3.03316686200533,83.8183530434783,133.719947391304,508838.194601957,74.2624347826087,0.0767173913043478,59410.715,1013651.6740262,22429.7869782609,153801.721891304,19326.1849130435,1164770.53926087,2245.36460869565,14850.5690217391,41648.5675434783,2847.67284782609,471.044782608696,8748.00741304348,776.763586956522,7206.67830434783,95.1295652173913,3207.63084782609,7970.3232173913,108.86197826087,392.793043478261,21.6013158695652,55.1598043478261
"QCS-091-3f",0.9089,0.8511,0.16,1.3818,0.1635,0.2443,0.0558,1.5403129435025,53.8814136363636,274.429476818182,10606.9067681818,140.27775,19.0084772727273,125578.342136364,866878.158029318,1271.08163636364,139544.359636364,2399.63979545455,384574.940522727,953.391431818182,956.278795454545,2107.69525,2985.45379545454,175.407340909091,115.895568181818,52.4537727272727,88.9468409090909,416.341795454545,595.278136363636,311.514454545454,130.091772727273,19.8907272727273,35.60761,27.6705681818182
"QCS-092-1f",0.0704,0.0372,0.0396,0.0641,0.0437,0.0329,0.0015,2.20188912039545,94.5457598181818,2637.74335036364,446.962607636364,22.5214363636364,0.0641636363636364,106761.938709091,1533521.01678855,660.885454545455,48772.0632727273,2310.72503636364,475607.757290909,1369.57281818182,1682.81969090909,3197.65898181818,20384.4022909091,3.78565454545454,0.962454545454545,101.121890909091,61.9820727272727,844.521781818182,2195.80796363636,165.028872727273,84.0543636363636,922.544763636364,18.0363981818182,20.5965272727273
"QCS-092-3f",0.547,0.8955,0.0486,0.4043,0.0643,0.0074,3e-04,1.96435586828858,457.882610679612,83.925787184466,1532.82491883495,1223.02120388349,1419.34324271845,6597.85951456311,141007.053825243,81299.5944660194,71802.8841553398,94501.8233009708,698177.702621359,10185.0366213592,75989.0319223301,186466.160472078,630.08067961165,469.391262135922,205854.861436893,11576.2849126214,77855.4275145631,2643.11821359223,7307.01720388349,283367.804640777,718.476990291262,826.950912621359,540.66061631068,1821.64924271845
