Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Label,env_biome,env_feature,env_material,env_broad_scale,env_local_scale,env_medium,Sample_Label
SRR4256002,AMPLICON,502,11933544,PRJNA296814,SAMN05788936,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",7086989,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX2175765,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800143892775,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800143892775,SRP064159,nhbcs_0915800143892775,human,gastrointestinal tract,stool,,,,
SRR4256003,AMPLICON,502,73159974,PRJNA296814,SAMN05788937,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",44117101,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX2175766,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800144512283,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800144512283,SRP064159,nhbcs_0915800144512283,human,gastrointestinal tract,stool,,,,
SRR4256004,AMPLICON,502,76130810,PRJNA296814,SAMN05788938,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",46675594,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX2175767,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800148043708,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800148043708,SRP064159,nhbcs_0915800148043708,human,gastrointestinal tract,stool,,,,
SRR4256005,AMPLICON,502,82765744,PRJNA296814,SAMN05788939,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",56315776,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX2175768,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149005248,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800149005248,SRP064159,nhbcs_0915800149005248,human,gastrointestinal tract,stool,,,,
SRR4256006,AMPLICON,502,30243492,PRJNA296814,SAMN05788940,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",19101292,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX2175769,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149675613,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800149675613,SRP064159,nhbcs_0915800149675613,human,gastrointestinal tract,stool,,,,
SRR4256007,AMPLICON,502,77798454,PRJNA296814,SAMN05788896,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",48277815,MARINE BIOLOGICAL LABORATORY,2012,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX2175770,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800084591960,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800084591960,SRP064159,nhbcs_0915800084591960,human,gastrointestinal tract,stool,,,,
SRR4256008,AMPLICON,502,15824044,PRJNA296814,SAMN05788941,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",8931969,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX2175771,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800150478981,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800150478981,SRP064159,nhbcs_0915800150478981,human,gastrointestinal tract,stool,,,,
SRR4256009,AMPLICON,502,72064108,PRJNA296814,SAMN05788942,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",45610579,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX2175772,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800152563360,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800152563360,SRP064159,nhbcs_0915800152563360,human,gastrointestinal tract,stool,,,,
SRR4256010,AMPLICON,502,70312630,PRJNA296814,SAMN05788943,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",46665667,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX2175773,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800152987752,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800152987752,SRP064159,nhbcs_0915800152987752,human,gastrointestinal tract,stool,,,,
SRR4256011,AMPLICON,502,72799538,PRJNA296814,SAMN05788944,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",49072140,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX2175774,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800161402660,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800161402660,SRP064159,nhbcs_0915800161402660,human,gastrointestinal tract,stool,,,,
SRR4256012,AMPLICON,502,96873450,PRJNA296814,SAMN05788945,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",59895126,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX2175775,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800166842640,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800166842640,SRP064159,nhbcs_0915800166842640,human,gastrointestinal tract,stool,,,,
SRR4256013,AMPLICON,502,67615384,PRJNA296814,SAMN05788946,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",46212548,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2175776,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800167522565,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800167522565,SRP064159,nhbcs_0915800167522565,human,gastrointestinal tract,stool,,,,
SRR4256014,AMPLICON,502,63800686,PRJNA296814,SAMN05789013,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",43638894,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2175777,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800171124673,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800171124673,SRP064159,nhbcs_0915800171124673,human,gastrointestinal tract,stool,,,,
SRR4256015,AMPLICON,502,70303594,PRJNA296814,SAMN05788897,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",43908768,MARINE BIOLOGICAL LABORATORY,2012,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX2175778,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800084699495,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800084699495,SRP064159,nhbcs_0915800084699495,human,gastrointestinal tract,stool,,,,
SRR4256016,AMPLICON,502,78269330,PRJNA296814,SAMN05788898,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",48721112,MARINE BIOLOGICAL LABORATORY,2013,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX2175779,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800086015321,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:37:00Z,1,nhbcs_0915800086015321,SRP064159,nhbcs_0915800086015321,human,gastrointestinal tract,stool,,,,
SRR4256017,AMPLICON,502,63944760,PRJNA296814,SAMN05788899,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",40232695,MARINE BIOLOGICAL LABORATORY,2012,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX2175780,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800086306734,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:41:00Z,1,nhbcs_0915800086306734,SRP064159,nhbcs_0915800086306734,human,gastrointestinal tract,stool,,,,
SRR4256018,AMPLICON,502,110439498,PRJNA296814,SAMN05788900,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",69386203,MARINE BIOLOGICAL LABORATORY,2012,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX2175781,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800087681081,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2016-09-23T00:00:00Z,2016-09-19T14:41:00Z,1,nhbcs_0915800087681081,SRP064159,nhbcs_0915800087681081,human,gastrointestinal tract,stool,,,,
SRR7657278,AMPLICON,502,91540202,PRJNA296814,SAMN09779739,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47217175,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4519020,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700201215674,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700201215674,SRP064159,nhbcs_0618700201215674,human,gastrointestinal tract,stool,,,,
SRR7657279,AMPLICON,502,73578140,PRJNA296814,SAMN09779740,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",40314270,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519019,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700168735365,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700168735365,SRP064159,nhbcs_0618700168735365,human,gastrointestinal tract,stool,,,,
SRR7657280,AMPLICON,502,63114452,PRJNA296814,SAMN09779742,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",34062798,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4519017,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700189775624,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700189775624,SRP064159,nhbcs_0618700189775624,human,gastrointestinal tract,stool,,,,
SRR7657281,AMPLICON,502,61783650,PRJNA296814,SAMN09779736,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",31338980,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX4519015,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700209855801,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700209855801,SRP064159,nhbcs_0618700209855801,human,gastrointestinal tract,stool,,,,
SRR7657282,AMPLICON,502,69524490,PRJNA296814,SAMN09779737,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",36224198,MARINE BIOLOGICAL LABORATORY,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4519014,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700210265789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700210265789,SRP064159,nhbcs_0618700210265789,human,gastrointestinal tract,stool,,,,
SRR7657283,AMPLICON,502,68103328,PRJNA296814,SAMN09779735,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",34786612,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4519016,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700202555710,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700202555710,SRP064159,nhbcs_0618700202555710,human,gastrointestinal tract,stool,,,,
SRR7657284,AMPLICON,502,55250622,PRJNA296814,SAMN09779741,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",29746536,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4519018,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700194535670,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700194535670,SRP064159,nhbcs_0618700194535670,human,gastrointestinal tract,stool,,,,
SRR7657285,AMPLICON,502,58945844,PRJNA296814,SAMN09779738,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",29643757,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4519013,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700152135263,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700152135263,SRP064159,nhbcs_0618700152135263,human,gastrointestinal tract,stool,,,,
SRR7657286,AMPLICON,502,69020482,PRJNA296814,SAMN09779743,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",37284346,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519012,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700192275636,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700192275636,SRP064159,nhbcs_0618700192275636,human,gastrointestinal tract,stool,,,,
SRR7657287,AMPLICON,502,143839064,PRJNA296814,SAMN09779663,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",94346998,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4519010,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184285599,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700184285599,SRP064159,nhbcs_0618700184285599,human,gastrointestinal tract,stool,,,,
SRR7657288,AMPLICON,502,120906700,PRJNA296814,SAMN09779659,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",80552040,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4519008,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700179785529,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700179785529,SRP064159,nhbcs_0618700179785529,human,gastrointestinal tract,stool,,,,
SRR7657289,AMPLICON,502,1375466446,PRJNA296814,SAMN09779660,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",984868348,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519007,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185445505,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:31:00Z,1,nhbcs_0618700185445505,SRP064159,nhbcs_0618700185445505,human,gastrointestinal tract,stool,,,,
SRR7657290,AMPLICON,502,133264434,PRJNA296814,SAMN09779664,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",87920503,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519009,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700186815581,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700186815581,SRP064159,nhbcs_0618700186815581,human,gastrointestinal tract,stool,,,,
SRR7657291,AMPLICON,502,89983500,PRJNA296814,SAMN09779744,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47622785,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX4519011,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700194635646,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700194635646,SRP064159,nhbcs_0618700194635646,human,gastrointestinal tract,stool,,,,
SRR7657292,AMPLICON,502,276277708,PRJNA296814,SAMN09779661,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",183915919,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4519006,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184005478,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700184005478,SRP064159,nhbcs_0618700184005478,human,gastrointestinal tract,stool,,,,
SRR7657293,AMPLICON,502,147082988,PRJNA296814,SAMN09779662,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",97516974,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4519005,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700174655402,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700174655402,SRP064159,nhbcs_0618700174655402,human,gastrointestinal tract,stool,,,,
SRR7657294,AMPLICON,502,107212642,PRJNA296814,SAMN09779655,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",66558413,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4519004,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185405508,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700185405508,SRP064159,nhbcs_0618700185405508,human,gastrointestinal tract,stool,,,,
SRR7657295,AMPLICON,502,118535252,PRJNA296814,SAMN09779656,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",78358560,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519003,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185665563,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700185665563,SRP064159,nhbcs_0618700185665563,human,gastrointestinal tract,stool,,,,
SRR7657296,AMPLICON,502,111124728,PRJNA296814,SAMN09779657,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",74126355,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4519002,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700177995413,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700177995413,SRP064159,nhbcs_0618700177995413,human,gastrointestinal tract,stool,,,,
SRR7657297,AMPLICON,502,86850016,PRJNA296814,SAMN09779674,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",53815386,MARINE BIOLOGICAL LABORATORY,2014,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4519000,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700157505260,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700157505260,SRP064159,nhbcs_0618700157505260,human,gastrointestinal tract,stool,,,,
SRR7657298,AMPLICON,502,145435926,PRJNA296814,SAMN09779666,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",96523089,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX4518998,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700182525546,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700182525546,SRP064159,nhbcs_0618700182525546,human,gastrointestinal tract,stool,,,,
SRR7657299,AMPLICON,502,145837024,PRJNA296814,SAMN09779668,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",98742978,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4518997,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700181835476,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700181835476,SRP064159,nhbcs_0618700181835476,human,gastrointestinal tract,stool,,,,
SRR7657300,AMPLICON,502,136340690,PRJNA296814,SAMN09779665,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",91086732,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4518996,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700167045370,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-08-08T00:00:00Z,2018-08-08T00:29:00Z,1,nhbcs_0618700167045370,SRP064159,nhbcs_0618700167045370,human,gastrointestinal tract,stool,,,,
