database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC1	QC2	QC3	QC4	QC5	QC6	QC7	QC8	A02	A03	A04	A-05	A-06	A-07	A08	A-09	A-10	A-12	A-13	A-14	A-15	A-16	A-17	A18	A-19	A-20	A21	A22	A-23	A24	A-25	A-26	A27	A-28	A30	A-05-7	A-06-7	A-07-7	A-09-7	A-10-7	A-12-7	A-13-7	A-14-7	A-15-7	A-16-7	A-17-7	A-19-7	A-20-7	A-23-7	A-24-7	A-25-7	A-26-7	A-28-7	A-29-7	A30-7
CHEBI:184032	C35H49NO10	O1[C@@]2([C@]34[C@]5(C[C@@]([C@]2(OC)CC5)([C@@](O)(C(C)(C)C)C)[H])[C@](N(CC3)CC6CC6)(CC7=C4C1=C(O[C@@H]8O[C@@H]([C@@H](O)[C@H](O)[C@H]8O)C(O)=O)C=C7)[H])[H]	InChI=1S/C35H49NO10/c1-31(2,3)32(4,42)20-15-33-10-11-35(20,43-5)30-34(33)12-13-36(16-17-6-7-17)21(33)14-18-8-9-19(26(46-30)22(18)34)44-29-25(39)23(37)24(38)27(45-29)28(40)41/h8-9,17,20-21,23-25,27,29-30,37-39,42H,6-7,10-16H2,1-5H3,(H,40,41)/t20-,21-,23+,24+,25-,27+,29-,30-,32-,33-,34+,35-/m1/s1	Buprenorphine glucuronide	624.3181285		M-H2O-H		9.217233333												3760.00735	4792.978172	3975.263598	4302.468275	3715.171434	4149.932859	5303.290466	3954.653577	4.39612E-08	340.3666546	167.5009182	11468.73258	14363.89038	4.39612E-08	68.57213744	10883.12868	1176.351108	4.39612E-08	182.9966923	447.7959627	15284.72774	4.39612E-08	4.39612E-08	4.39612E-08	1303.638041	4.726999294	42919.69863	495.3765519	25657.17798	3334.109104	884.6031624	208.6713071	4.39612E-08	4666.606756	1080.070147	258.142303	518.8974252	28319.50276	4.39612E-08	221.0686413	74264.55163	3850.239723	3606.966518	9813.156209	6074.578307	13998.27243	15706.77746	20292.01442	137.9291249	8566.697834	284.0556529	177.6144878	2297.012232	3901.538932	2523.783674
CHEBI:186822	C32H54O11	O1[C@@]23[C@@]([C@@]4([C@](O)([C@]5([C@@]([C@]([C@@H](O)[C@@H]5O)([C@@H](CCC[C@@H](CO)C)C)[H])(CC4)C)[H])C[C@H]2O)[H])(CC[C@H](O[C@@H]6OC[C@@H](O)C(O)[C@@H]6O)[C@]13[H])C	InChI=1S/C32H54O11/c1-15(13-33)6-5-7-16(2)21-23(37)24(38)26-29(21,3)10-9-19-30(4)11-8-18(42-28-25(39)22(36)17(34)14-41-28)27-32(30,43-27)20(35)12-31(19,26)40/h15-28,33-40H,5-14H2,1-4H3/t15-,16+,17+,18-,19+,20+,21-,22?,23+,24-,25-,26+,27-,28-,29+,30+,31-,32-/m0/s1	Kurilensoside H	659.3650758		M+FA-H		9.3208												3732.38367	5724.101423	4437.611441	5124.588812	5019.640346	4856.747543	5860.51925	4593.052093	4.39612E-08	32969.26234	21577.79846	4.39612E-08	4.39612E-08	3133.659689	4.39612E-08	4.39612E-08	4.39612E-08	419.3792651	21982.64208	30304.10993	15216.13791	4.39612E-08	4.39612E-08	3312.844265	33066.85901	4.39612E-08	4.39612E-08	4.39612E-08	38697.29691	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	151.23714	2350.347443	10423.44796	4.39612E-08	13170.82101	37400.71386	1519.481159	4.39612E-08	33482.96847	4.39612E-08	38335.62224	52393.41948	4.39612E-08	4.39612E-08	474.7333316	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:6052	C16H12O7	COc1cc(ccc1O)-c1oc2cc(O)cc(O)c2c(=O)c1O	InChI=1S/C16H12O7/c1-22-11-4-7(2-3-9(11)18)16-15(21)14(20)13-10(19)5-8(17)6-12(13)23-16/h2-6,17-19,21H,1H3	Isorhamnetin	315.050975		M-H		6.966866667												1938.870214	1897.707996	2009.157229	2107.888134	1942.180768	2203.893859	1706.484127	1575.061881	4450.239686	4.39612E-08	3671.644658	4.39612E-08	186.3490709	4.39612E-08	9526.636643	1536.447054	4.39612E-08	4.39612E-08	4.39612E-08	69.82950034	4.39612E-08	4.39612E-08	1250.722235	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	1766.715469	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	9946.208329	1723.539175	4.39612E-08	169.2092998	26698.1842	803.1527827	632.9451053	2527.693651	1012.271324	4.39612E-08	4322.70768	1533.362592	4.39612E-08	17785.62176	42641.95662	4.39612E-08	1362.813437	4.39612E-08	3282.061859	3728.813742	164.7372183	4.39612E-08	4.39612E-08
CHEBI:18344	C10H7NO3	OC(=O)c1cc(O)c2ccccc2n1	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	Kynurenic acid	188.0343666		M-H		4.33095												40627.38723	41518.89754	42466.14889	43556.15253	41607.17792	40237.94708	40047.52566	41454.92507	81672.91282	2548.939116	15129.3924	10396.59996	147206.1328	497147.5312	224374.2711	3760.307297	179246.9678	93957.73931	3041.576664	2070.210143	96391.41083	138774.6386	31579.29488	64169.15955	2034.297509	79310.2468	18102.45844	34635.93897	16422.29134	32685.47381	12707.16426	4951.589607	226470.6968	30986.08942	11875.80895	9579.845213	3430.596073	10724.45887	26225.35481	18114.6152	13313.55897	16292.00539	925.4142129	7127.656921	4037.389114	5986.992788	1018.178862	6173.472241	6664.285354	7948.986266	10462.31683	10756.02322	15237.58248	18708.42898	18739.66838
CHEBI:188375	C21H24O11	O1C(OC(CC=2C=3OC(=O)C=CC3C=CC2OC)C(CO)=C)C(O)C(O)C(O)C1C(O)=O	InChI=1S/C21H24O11/c1-9(8-22)13(30-21-17(26)15(24)16(25)19(32-21)20(27)28)7-11-12(29-2)5-3-10-4-6-14(23)31-18(10)11/h3-6,13,15-17,19,21-22,24-26H,1,7-8H2,2H3,(H,27,28)	3,4,5-trihydroxy-6-{[4-hydroxy-1-(7-methoxy-2-oxo-2H-chromen-8-yl)-3-methylidenebutan-2-yl]oxy}oxane-2-carboxylic acid	433.1140127		M-H2O-H		4.584366667												65260.15004	70263.14824	67213.21906	69110.76434	67141.21223	64075.61258	66955.56283	66256.44556	142299.1002	4942.542237	37980.29152	11491.69699	366002.3969	283354.4455	509471.7768	7078.962009	548745.8049	127920.9147	5125.777245	4837.84541	217750.4978	270198.0009	55839.89597	14891.7608	5210.058673	758.714574	23003.99173	2826.59356	5150.18106	95314.0403	1632.096235	15052.62367	553670.7498	55032.09808	1835.276893	10269.81704	15525.04625	17504.3403	32642.60081	40348.13616	19375.57974	35120.16317	8439.43192	7605.901619	6198.290627	8137.305756	2505.63834	11986.68501	11083.81602	6452.156733	12739.07145	15057.0206	34228.79747	378.3235984	316.61198
CHEBI:137921	C30H48O9	C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC[C@@]2(C[C@@H](C1)O[C@@H]5O[C@@H]([C@H]([C@@H]([C@H]5O)O)O)C(O)=O)[H])[H])(CC[C@@]4([C@@H](CCC(O)=O)C)[H])[H])C)[H])C	InChI=1S/C30H48O9/c1-15(4-9-22(31)32)19-7-8-20-18-6-5-16-14-17(10-12-29(16,2)21(18)11-13-30(19,20)3)38-28-25(35)23(33)24(34)26(39-28)27(36)37/h15-21,23-26,28,33-35H,4-14H2,1-3H3,(H,31,32)(H,36,37)/t15-,16-,17-,18+,19-,20+,21+,23+,24+,25-,26+,28-,29+,30-/m1/s1	Lithocholate 3-O-glucuronide	533.3115794		M-H2O-H		8.143483333												10974.05516	12044.10678	12982.26946	13930.04161	14375.57106	12354.10772	12952.54753	11528.70541	33831.86626	2246.491836	20583.19744	13874.13226	34504.93939	45235.53897	28801.1969	14605.19223	29956.24797	12733.58991	3789.361204	2696.842684	7983.416915	22377.29258	1462.824374	38173.54506	1626.123477	26688.32696	14100.5653	59923.02245	4166.437726	7976.025224	41871.33705	16114.07651	21903.64888	3519.942159	35917.60771	8652.253138	2856.8003	4227.746777	9338.384805	14471.98252	6704.194921	20706.77378	3881.786156	8426.295327	9336.883391	4797.057487	647.8975793	121.8157988	2941.193837	17279.38586	5427.17871	4948.116283	9879.317996	35701.04339	38056.76854
CHEBI:16750	C10H13N5O5	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	Guanosine	282.0841436		M-H		1.1877												91275.21742	81460.24704	73276.275	74309.21428	74009.51683	80452.93945	83811.97655	90875.95342	235173.324	1181363.465	39239.76614	33239.62507	146835.2116	27956.7151	17064.37437	90563.44337	40358.14738	12533.66135	1054343.037	1003010.947	22786.15719	39849.54756	274939.3578	30052.03179	210638.6845	249515.4305	37673.03674	21184.24217	74409.66857	37794.96872	35510.8382	185084.1799	22435.20655	512778.3323	30890.67355	96527.15774	201261.9012	27836.04993	38619.84326	28178.55529	188115.6107	20079.43298	63537.35755	5589.328282	319106.8368	39710.22937	18610.32503	9696.340875	26016.22633	20121.62118	22463.19488	26611.82239	20596.02913	8155.078128	8124.881425
CHEBI:72733	C26H43NO8S	[H][C@@]12C[C@@H](CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O)OS(O)(=O)=O	InChI=1S/C26H43NO8S/c1-15(4-7-22(29)27-14-23(30)31)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(35-36(32,33)34)12-16(25)13-21(24)28/h15-21,24,28H,4-14H2,1-3H3,(H,27,29)(H,30,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26-/m1/s1	Glycochenodeoxycholate-3-sulfate	528.2634071		M-H		8.093783333												291739.7012	275779.2037	284431.6064	286014.2491	290425.2409	292346.835	289696.9014	294771.9814	18666.75584	1471765.649	12606.49275	192438.5684	174166.7613	14062.63655	7991.277285	260333.4119	6842.282577	7672.587537	1783120.509	1994986.577	130878.7556	6151.613507	33268.9084	1379.413039	1111522.238	36886.28697	2453157.388	10833.00569	2714254.688	22718.80109	4617.509263	138293.4846	9007.65232	302985.6118	8730.35666	16341.42764	502928.4391	941336.5338	38794.00486	70123.91622	57972.52209	4991.837876	267391.1395	85825.10637	3529583.466	36894.35625	256252.7971	53413.08469	53267.35783	4525.131037	310036.0928	300755.3649	13065.88376	1357.41952	2148.268437
CHEBI:48742	C27H46O6	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)C(C)C(O)=O	InChI=1S/C27H46O6/c1-14(5-8-21(29)15(2)25(32)33)18-6-7-19-24-20(13-23(31)27(18,19)4)26(3)10-9-17(28)11-16(26)12-22(24)30/h14-24,28-31H,5-13H2,1-4H3,(H,32,33)/t14-,15?,16+,17-,18-,19+,20+,21?,22-,23+,24+,26+,27-/m1/s1	Varanic acid	511.3274598		M+FA-H		7.224766667												36623.38601	37685.54321	36649.69593	39047.67377	36931.09952	39168.53828	39868.7089	40779.02616	62167.82288	16680.36085	71854.37115	26452.03538	27629.47549	85388.32223	69533.93183	39277.91202	21148.04519	42594.69386	16839.85746	15116.29903	15493.983	70729.8245	34027.6708	59472.44534	10056.93659	115936.0857	9917.500549	50517.20741	19206.63914	39538.65284	144695.738	49546.62478	73740.45994	55983.34041	131861.8898	75654.64622	21673.51546	17524.19865	53697.92675	42060.25899	8785.398775	64842.99311	8803.003561	4774.544886	8173.886311	8757.536554	6734.535712	11146.25229	33087.93011	35228.10467	63544.29986	63083.75916	49484.27051	51283.59495	57299.73441
CHEBI:168281	C29H44O5	O1C2(C3(C(CC2)(C4=C(C5(C(CC4)C(C(=O)CC5)(CO)CO)C)CC3)C)C)C(CC1C(=O)CC)C	InChI=1S/C29H44O5/c1-6-21(32)22-15-18(2)29(34-22)14-13-26(4)20-7-8-23-25(3,19(20)9-12-27(26,29)5)11-10-24(33)28(23,16-30)17-31/h18,22-23,30-31H,6-17H2,1-5H3	(17alpha,23S)-Epoxy-28,29-dihydroxy-27-norlanost-8-ene-3,24-dione	517.3165657		M+FA-H		9.217233333												13414.30873	12433.07513	13625.55854	12891.83851	13394.8287	12231.23656	12996.21193	12228.78386	6703.455691	1203.132559	7464.090667	21067.27627	8952.731143	504157.9178	6538.488722	4738.223697	5487.403828	3489.40954	833.2656822	1237.903388	1700.509903	6525.290046	3858.170131	13426.50887	465.7075433	8116.87121	3838.44044	43235.3452	1675.932623	3301.429495	10803.85684	7920.654899	6265.215704	3669.416515	11405.20703	5257.070721	3002.630794	3816.28389	5066.24557	5819.46054	1420.9934	10619.67901	1821.504574	1586.393641	2668.824366	1087.285876	1024.137038	439.0064076	2814.662905	5784.742631	4482.153118	5334.890549	7697.037406	9820.965236	10266.03971
CHEBI:76308	C14H26O4	OC(CCCCCCCCCCCCC(O)=O)=O	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	Tetradecanedioic acid	257.1755022		M-H		9.62895												31425.30709	31970.82105	34378.72294	33385.58235	31529.44331	32055.8273	31550.16333	33261.81278	54108.90137	5099.88442	14612.28537	886.2981314	2235.564382	38134.97573	36739.401	7064.686988	133779.4525	31360.89283	4522.374208	4357.649061	70412.0226	69712.9856	7947.09401	83585.87611	3645.86342	130730.4185	28763.04174	13960.72264	3475.656984	15283.17446	36082.13762	10544.93576	27795.6981	4838.483853	38598.54186	28879.09917	5463.936513	16601.62938	10545.61209	107350.0493	11896.09216	19663.02772	534.8658235	67197.13894	71658.86208	62890.60987	8682.765904	9186.642707	1538.756646	401870.5578	39204.36592	41463.37984	2161.362291	25645.99605	25349.16461
CHEBI:18107	C10H12N4O6	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c1[nH]c(=O)[nH]c2=O	InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1	Xanthosine	283.068286		M-H		1.469516667												126031.1341	128560.6989	132428.8821	129769.0356	128273.8225	128435.0157	128884.8895	132768.3693	113748.005	112750.6602	68556.53301	127145.1234	107949.4353	87815.02348	216831.9832	102853.6436	74783.86539	129598.8093	51478.23887	56743.00986	128111.569	162415.1027	461743.252	245136.3151	59277.80708	502505.1397	56420.36991	126794.3043	47130.60239	180646.3792	133779.7943	102511.0212	171636.6436	146782.8256	105021.3986	252901.6592	73687.65851	312274.0739	387923.3707	56014.70658	68831.60084	455082.7424	25497.69428	66870.08025	85793.47429	13959.8499	14249.09419	77546.63401	69612.43453	188643.6197	148591.2699	159314.0298	225789.894	304191.7925	342424.1302
CHEBI:110187	C9H10ClNO2	C1=CC(=CC=C1CC(C(=O)O)N)Cl	InChI=1S/C9H10ClNO2/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8H,5,11H2,(H,12,13)	p-CHLOROPHENYLALANINE	198.0317817		M-H, M+FA-H		4.149133333												99708.20031	99449.74925	115545.2108	114219.5847	103774.3115	99562.89765	118825.0304	101551.1918	90265.11819	133615.5011	81779.57599	127462.3136	299815.5876	168460.6256	99734.46267	144509.9084	87328.38243	85907.54887	144514.6554	154276.7964	126486.0558	177792.3994	101647.1821	121062.3574	185567.3764	118774.0798	151421.9716	142684.5408	119967.6056	104430.9262	175774.4945	127745.3837	92235.9937	123815.2939	159891.8801	147229.9547	169390.8155	179407.4594	143196.7326	97781.45201	113834.8552	141290.3583	131910.3656	184922.9247	170177.4865	125233.7814	266249.0915	577184.7442	119643.6369	157287.4057	63059.06042	69244.89843	117467.6225	101705.5873	104280.8564
CHEBI:10072	C10H7NO4	OC(=O)c1cc(O)c2cccc(O)c2n1	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	Xanthurenic acid	204.0293078		M-H		4.149133333												5524.378834	5198.754969	5458.387596	6137.41141	6029.819447	5054.537132	5746.116677	5564.324217	1153.406498	3223.080605	11707.63018	10085.91413	6851.218878	20934.89386	10332.50028	9365.177534	6170.48095	130.448377	4922.879204	4634.849771	12595.18562	32420.31951	1965.629981	16307.92544	2022.002728	2048.619524	8115.030112	11214.61409	1125.509178	11327.85185	850.5757348	1793.202572	12449.00089	1834.277842	3138.196011	9686.588651	4235.020362	12614.88718	2525.837195	4114.116435	10241.97328	13244.82283	12722.00543	13275.19721	13524.17202	7483.084217	2731.879721	7046.356451	1886.818443	27457.39171	329.5344082	356.5887151	563.9347515	1609.504809	1781.844669
CHEBI:66103	C17H14O7	COc1cc(ccc1O)-c1cc(=O)c2c(O)c(OC)c(O)cc2o1	InChI=1S/C17H14O7/c1-22-13-5-8(3-4-9(13)18)12-6-10(19)15-14(24-12)7-11(20)17(23-2)16(15)21/h3-7,18,20-21H,1-2H3	Jaceosidin	329.0665126		M-H		7.550016667												1750.319121	1967.598781	1642.465527	1484.298766	1335.271278	1420.000497	1603.601143	1745.365737	4.39612E-08	17693.1945	4.39612E-08	2588.274925	1295.80068	4.39612E-08	4.39612E-08	1637.389625	4.39612E-08	4.39612E-08	16473.12451	16747.62519	15793.09488	73.3664941	1068.999547	4.39612E-08	16276.47311	4.39612E-08	9971.017775	286.0372132	1484.486977	88.39464515	4.39612E-08	978.0789633	4.39612E-08	997.9262654	4.39612E-08	4.39612E-08	947.3320227	3037.318785	173.4263343	163.5960719	486.1343945	4.39612E-08	378.2336871	1685.303697	2066.963418	4613.649426	10520.26718	4.39612E-08	600.8713593	62.66466485	1731.089372	623.1211969	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:189976	C39H66O13	O(C1C(C2(C(C3C(C4(C(=CC3)CC(O)CC4OC5OC(C(O)C(O)C5O)C)C)CC2)C1)C)C(C(O)CCC(C)C)C)C6OC(C(O)C(O)C6O)CO	InChI=1S/C39H66O13/c1-17(2)7-10-25(42)18(3)29-26(50-37-35(48)33(46)31(44)27(16-40)51-37)15-24-22-9-8-20-13-21(41)14-28(39(20,6)23(22)11-12-38(24,29)5)52-36-34(47)32(45)30(43)19(4)49-36/h8,17-19,21-37,40-48H,7,9-16H2,1-6H3	Alliosterol 1-rhamnoside 16-galactoside	787.4489084		M+FA-H		6.180866667												18828.85789	20181.79211	20729.43546	19799.71021	19022.90043	20552.36427	19781.53326	18473.20037	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	1191.006457	4.39612E-08	4.39612E-08	3023.012207	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	132835.312	1909.906801	13206.13729	4.39612E-08	323395.2714	5897.048303	362.3854989	122860.4107	79827.28637	14351.35385	113955.3484	3342.364322	4.39612E-08	9370.613942	458153.7602	24147.35784	22984.58468	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:39874	C10H13N5O4	NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)C[C@H]2O)C(=O)N1	InChI=1S/C10H13N5O4/c11-10-13-7-6(8(18)14-10)12-3-15(7)9-5(17)1-4(2-16)19-9/h3-5,9,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,9+/m0/s1	3-Deoxyguanosine	266.0892875		M-H, 2M-H		1.307983333												115397.4278	114814.7352	115176.4976	121114.8977	116782.1873	116737.4518	115963.3159	114539.8165	458778.0744	494463.7053	160379.988	79849.72434	288686.3245	75963.28803	55413.79489	63212.16361	30519.07645	42868.23462	204054.2075	382095.4736	23708.18413	123947.7897	251501.9171	89754.00819	164887.1244	728734.9636	90596.10147	118949.5557	101878.5558	140272.2752	231021.7815	82706.00976	57792.84852	393069.565	133334.7025	59539.94769	191589.7587	78784.28062	55363.43675	52780.8185	195659.6226	50394.16235	61799.10338	54885.61113	260346.3092	334253.0877	503069.1882	57706.43471	19476.39512	74872.95465	28511.09021	30884.18441	79606.62005	23214.51188	21132.52515
CHEBI:190911	C11H18O10	O1C(OCC(CO)(C)C(O)=O)C(O)C(O)C(O)C1C(O)=O	InChI=1S/C11H18O10/c1-11(2-12,10(18)19)3-20-9-6(15)4(13)5(14)7(21-9)8(16)17/h4-7,9,12-15H,2-3H2,1H3,(H,16,17)(H,18,19)	6-[2-carboxy-2-(hydroxymethyl)-2-methylethoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid	619.1726713		M-H, 2M-H		1.05605												111368.6704	107899.5811	117614.312	120110.0426	112452.2672	112748.4704	110918.9769	99016.49584	116727.4212	8866.498119	103194.2615	12382.08134	162100.0708	39430.25408	25930.38619	4801.768157	29323.76981	132322.0742	5006.122967	4938.711146	174505.4229	146592.2869	11404.5261	15858.49062	6899.52955	36642.72004	3503.872925	11451.00484	3998.526098	154398.7857	53768.07703	134877.8115	17419.81068	5619.25746	39920.30575	11918.88284	32765.4988	10044.74612	22715.2301	15960.76537	10298.66424	10125.02104	31909.86405	4478.898374	4240.14784	15062.61644	39918.05876	8585.310926	7759.661655	14252.30372	2971353.684	2557396.903	340141.3115	68529.5895	51511.84675
CHEBI:17620	C10H10O4	COc1cc(\C=C\C(O)=O)ccc1O	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	ferulic acid	193.0497207		M-H		6.556533333												4303.337359	4705.409087	4459.568915	4817.698844	5141.857497	4523.135536	4698.666981	4894.781329	1097.445543	7465.640357	3144.455051	15822.32291	5324.070794	2843.287712	421.4955313	2431.527559	5457.139096	1189.61912	5998.759625	6057.853113	19952.89189	5130.733251	2523.895476	4315.632051	6206.058746	1116.397852	10717.7512	3383.6777	6604.838453	3029.237587	715.3106267	8574.437998	214.2183852	1644.831841	900.908069	5857.530832	4269.606761	6326.950824	2489.454587	9708.589434	19809.75992	1703.620983	1798.489283	24875.94052	6690.532134	44527.95701	13328.44023	11465.07675	6400.457236	3985.601615	11682.84804	8665.704292	948.1240993	430.9477662	293.0535216
CHEBI:168280	C29H44O4	O[C@@H]1[C@]2([C@]([C@]3([C@](C1)([C@@]4(C(C(=O)C3)=CC(=O)CC4)C)[H])[H])(C[C@@H](O)[C@@]2([C@@H](CC[C@H]([C@]5([C@@H](C5)C)[H])C)C)[H])[H])C	InChI=1S/C29H44O4/c1-15(19-10-17(19)3)6-7-16(2)27-25(32)13-22-20-12-24(31)23-11-18(30)8-9-28(23,4)21(20)14-26(33)29(22,27)5/h11,15-17,19-22,25-27,32-33H,6-10,12-14H2,1-5H3/t15-,16-,17-,19+,20-,21+,22+,25-,26+,27+,28-,29-/m1/s1	(25R)-12alpha-hydroxy-24R,26R-dimethyl-26,27-cyclo-cholest-4-en-3,6-dione	501.3223171		M+FA-H		10.29628333												165777.1905	161514.1684	164108.4047	166575.6397	171201.6704	161684.794	165698.0702	173673.3302	11289.22367	3606.436321	24340.02123	141211.4775	74186.84058	21619.62753	28319.74422	18110.443	10310.83704	12437.06334	3409.683179	1442.848474	4639.647062	38397.58348	5436.618705	23039.47595	1674.77921	163771.2157	3263.861201	120231.8973	3840.017492	5055.431151	74894.61766	34645.72557	26039.50605	25073.99013	124859.5955	16962.76505	10655.77943	9167.62261	25065.25737	350384.039	4041.257241	521200.5245	14762.95062	3532.838867	44874.25443	5608.862418	3926.792419	280472.9128	23591.55266	1910633.116	48298.0437	43785.04156	50803.70308	1630014.068	1892330.579
CHEBI:16828	C11H12N2O2	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	L-Tryptophan	203.0817651		M-H		3.99755												16134.15865	14628.04733	15425.59261	16141.39696	16135.5316	16256.45234	14746.84754	15794.74521	10090.64454	20429.29642	9369.12419	226088.274	31511.07543	3621.848394	5004.534129	13692.94666	2377.886434	10444.15817	25323.36583	18481.03778	13229.95967	17848.94016	23651.86192	3691.009096	9709.539865	6373.028834	4980.433546	7421.204803	10876.43447	4685.91702	5540.187447	3303.762579	5101.351768	38588.77474	4772.217502	31609.03139	10503.106	14435.07425	7805.356403	18794.57385	20171.68619	18720.99974	38007.1796	31303.86167	32562.15521	96901.22959	22340.36159	26063.05236	67313.5144	12045.58242	15884.46378	17708.95386	31432.76594	8467.141739	6779.795002
CHEBI:173162	C9H17NO4	OC(=O)[C@@H](NC(=O)[C@@H](O)C)CC(C)C	InChI=1S/C9H17NO4/c1-5(2)4-7(9(13)14)10-8(12)6(3)11/h5-7,11H,4H2,1-3H3,(H,10,12)(H,13,14)/t6-,7-/m0/s1	N-lactoyl-Leucine	202.1077165		M-H		4.865483333												791.5560526	1089.559019	1030.958533	1043.362164	1006.395832	1083.824526	993.6466813	1089.125079	413.9545489	276.3139713	82.22482737	3427.359835	3197.26317	615.1490889	504.3823111	724.6297705	1939.150703	424.0200104	165.5076346	168.2950931	2742.30859	1964.96173	1803.1341	439.1676347	196.0388624	948.368801	1271.577994	1472.79861	562.3932357	295.7586141	110.2418788	1146.150793	500.8311816	39.54049754	254.9588172	14387.11301	1192.592412	307.3988646	477.1298415	774.2548252	1692.296412	1693.674161	905.1001434	1487.060932	746.9208806	3687.098587	154.8994261	4.39612E-08	520.8330369	736.7682327	718.6271166	1020.54097	476.8434892	814.2809241	791.554758
CHEBI:167979	C30H46O6	O[C@@H]1[C@@]2([C@@]([C@](C1)([C@@H](CC(=O)CC(C)C(O)=O)C)[H])(CC(=O)C=3[C@@]4([C@](C([C@@H](O)CC4)(C)C)(CCC23)[H])C)C)C	InChI=1S/C30H46O6/c1-16(12-18(31)13-17(2)26(35)36)20-14-24(34)30(7)19-8-9-22-27(3,4)23(33)10-11-28(22,5)25(19)21(32)15-29(20,30)6/h16-17,20,22-24,33-34H,8-15H2,1-7H3,(H,35,36)/t16-,17?,20-,22+,23+,24+,28+,29-,30-/m1/s1	Ganolucidic acid B	501.321822		M-H, M+FA-H		8.720766667												1515.740503	1306.886637	1969.717706	3051.996491	1362.570436	2050.925399	1491.156655	2381.770509	4.39612E-08	4.39612E-08	3210.530216	15179.14776	11189.3929	4049.978846	4027.609486	595.472046	275.1338718	582.996362	4.39612E-08	4.39612E-08	347.8483289	3073.032672	4.39612E-08	4678.82442	4.39612E-08	6529.562874	55.162735	19943.71144	335.0972653	1943.76954	5038.93457	3093.941705	2765.355583	4.39612E-08	4572.808994	284.4868664	768.3552	8414.071429	2192.918984	2159.744897	4.39612E-08	7504.585802	401.607859	236.5460244	216.8790466	1048.998791	4.39612E-08	4.39612E-08	765.6629362	5533.728677	4764.120058	2363.386314	2264.972973	35429.48517	35407.39313
