Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,host_subject_id,subject_information
SRR27217343,WGS,188,415683334,PRJNA436359,SAMN38849504,Metagenome or environmental,199414547,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896199,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20309,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20309,SRP165757,2023-12-15T05:19:00Z,1,,,STL20309_Subject13096
SRR27217344,WGS,210,8349402,PRJNA436359,SAMN38849503,Metagenome or environmental,3577223,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896198,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL11041,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL11041,SRP165757,2023-12-15T05:19:00Z,1,,,STL11041_Subject13099
SRR27217345,WGS,169,998384200,PRJNA436359,SAMN38849502,Metagenome or environmental,383662611,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896197,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20654,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20654,SRP165757,2023-12-15T05:20:00Z,1,,,STL20654_Subject13099
SRR27217346,WGS,224,430360129,PRJNA436359,SAMN38849501,Metagenome or environmental,173406400,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896196,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL11080,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL11080,SRP165757,2023-12-15T05:21:00Z,1,,,STL11080_Subject2682
SRR27217347,WGS,171,1643885718,PRJNA436359,SAMN38849500,Metagenome or environmental,833457285,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896195,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10458,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10458,SRP165757,2023-12-15T05:21:00Z,1,,,STL10458_Subject8534
SRR27217348,WGS,235,47462029,PRJNA436359,SAMN38849473,Metagenome or environmental,19843557,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896194,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10971,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10971,SRP165757,2023-12-15T05:19:00Z,1,,,STL10971_Subject11542
SRR27217349,WGS,230,2244035525,PRJNA436359,SAMN38849499,Metagenome or environmental,932977146,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896193,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL11089,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL11089,SRP165757,2023-12-15T05:28:00Z,1,,,STL11089_Subject9924
SRR27217350,WGS,170,943244125,PRJNA436359,SAMN38849498,Metagenome or environmental,477707487,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896192,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40192,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40192,SRP165757,2023-12-15T05:20:00Z,1,,,STL40192_Subject9191
SRR27217351,WGS,171,741983339,PRJNA436359,SAMN38849497,Metagenome or environmental,408396779,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896191,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40119,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40119,SRP165757,2023-12-15T05:20:00Z,1,,,STL40119_Subject1456
SRR27217352,WGS,171,1568481746,PRJNA436359,SAMN38849496,Metagenome or environmental,867542272,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896190,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10173,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10173,SRP165757,2023-12-15T05:20:00Z,1,,,STL10173_Subject2970
SRR27217353,WGS,183,563829044,PRJNA436359,SAMN38849682,Metagenome or environmental,211881105,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896189,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10240,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10240,SRP165757,2023-12-15T05:19:00Z,1,,,STL10240_Subject11783
SRR27217354,WGS,171,523968242,PRJNA436359,SAMN38849681,Metagenome or environmental,300069684,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896188,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20204,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20204,SRP165757,2023-12-15T05:19:00Z,1,,,STL20204_Subject5508
SRR27217355,WGS,170,938428241,PRJNA436359,SAMN38849680,Metagenome or environmental,351201435,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896187,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50435,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50435,SRP165757,2023-12-15T05:19:00Z,1,,,STL50435_Subject11369
SRR27217356,WGS,171,863628076,PRJNA436359,SAMN38849491,Metagenome or environmental,472760226,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896186,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10126,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10126,SRP165757,2023-12-15T05:20:00Z,1,,,STL10126_Subject7678
SRR27217357,WGS,171,482341664,PRJNA436359,SAMN38849679,Metagenome or environmental,257958582,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896185,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50469,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50469,SRP165757,2023-12-15T05:19:00Z,1,,,STL50469_Subject2548
SRR27217358,WGS,169,1834649468,PRJNA436359,SAMN38849678,Metagenome or environmental,697191684,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896184,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40554,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40554,SRP165757,2023-12-15T05:20:00Z,1,,,STL40554_Subject9687
SRR27217359,WGS,197,819881446,PRJNA436359,SAMN38849677,Metagenome or environmental,353265653,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896183,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20630,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20630,SRP165757,2023-12-15T05:20:00Z,1,,,STL20630_Subject9924
SRR27217360,WGS,171,1127508209,PRJNA436359,SAMN38849676,Metagenome or environmental,560869016,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896182,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50359,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50359,SRP165757,2023-12-15T05:20:00Z,1,,,STL50359_Subject11229
SRR27217361,WGS,171,1619823587,PRJNA436359,SAMN38849675,Metagenome or environmental,832146851,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896181,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20557,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20557,SRP165757,2023-12-15T05:21:00Z,1,,,STL20557_Subject15058
SRR27217362,WGS,171,446098067,PRJNA436359,SAMN38849674,Metagenome or environmental,255189819,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896180,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20081,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20081,SRP165757,2023-12-15T05:19:00Z,1,,,STL20081_Subject582
SRR27217363,WGS,170,1303742566,PRJNA436359,SAMN38849673,Metagenome or environmental,679201181,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896179,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40645,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40645,SRP165757,2023-12-15T05:22:00Z,1,,,STL40645_Subject588
SRR27217364,WGS,171,1866823298,PRJNA436359,SAMN38849672,Metagenome or environmental,974231701,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896178,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40042,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40042,SRP165757,2023-12-15T05:23:00Z,1,,,STL40042_Subject4289
SRR27217365,WGS,169,5313868295,PRJNA436359,SAMN38849671,Metagenome or environmental,2075873602,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896177,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50425,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50425,SRP165757,2023-12-15T05:21:00Z,1,,,STL50425_Subject11668
SRR27217366,WGS,171,1255921021,PRJNA436359,SAMN38849670,Metagenome or environmental,660001842,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896176,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50207,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50207,SRP165757,2023-12-15T05:20:00Z,1,,,STL50207_Subject4289
SRR27217367,WGS,232,4494583230,PRJNA436359,SAMN38849490,Metagenome or environmental,1815769531,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896175,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40194,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40194,SRP165757,2023-12-15T05:23:00Z,1,,,STL40194_Subject5508
SRR27217368,WGS,171,2506624001,PRJNA436359,SAMN38849472,Metagenome or environmental,1308497490,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896174,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20291,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20291,SRP165757,2023-12-15T05:20:00Z,1,,,STL20291_Subject9660
SRR27217369,WGS,239,950152379,PRJNA436359,SAMN38849669,Metagenome or environmental,404462137,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896173,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10263,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10263,SRP165757,2023-12-15T05:22:00Z,1,,,STL10263_Subject582
SRR27217370,WGS,171,1032017429,PRJNA436359,SAMN38849668,Metagenome or environmental,528966274,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896172,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40188,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40188,SRP165757,2023-12-15T05:19:00Z,1,,,STL40188_Subject6464
SRR27217371,WGS,171,2510813639,PRJNA436359,SAMN38849667,Metagenome or environmental,1265536751,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896171,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40598,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40598,SRP165757,2023-12-15T05:20:00Z,1,,,STL40598_Subject15058
SRR27217372,WGS,244,466521849,PRJNA436359,SAMN38849666,Metagenome or environmental,190496995,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896170,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40014,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40014,SRP165757,2023-12-15T05:19:00Z,1,,,STL40014_Subject13651
SRR27217373,WGS,223,450292369,PRJNA436359,SAMN38849665,Metagenome or environmental,182136230,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896169,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50315,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50315,SRP165757,2023-12-15T05:19:00Z,1,,,STL50315_Subject13958
SRR27217374,WGS,168,510990573,PRJNA436359,SAMN38849664,Metagenome or environmental,195817012,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896168,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40571,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40571,SRP165757,2023-12-15T05:20:00Z,1,,,STL40571_Subject11369
SRR27217375,WGS,169,462703719,PRJNA436359,SAMN38849663,Metagenome or environmental,172358836,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896167,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10561,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10561,SRP165757,2023-12-15T05:19:00Z,1,,,STL10561_Subject4390
SRR27217376,WGS,171,3046282103,PRJNA436359,SAMN38849662,Metagenome or environmental,1689580630,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896166,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50395,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50395,SRP165757,2023-12-15T05:23:00Z,1,,,STL50395_Subject2710
SRR27217377,WGS,169,1444865938,PRJNA436359,SAMN38849661,Metagenome or environmental,553948309,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896165,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20071,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20071,SRP165757,2023-12-15T05:21:00Z,1,,,STL20071_Subject3800
SRR27217378,WGS,169,2582005474,PRJNA436359,SAMN38849660,Metagenome or environmental,995566406,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896164,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50026,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50026,SRP165757,2023-12-15T05:22:00Z,1,,,STL50026_Subject4256
SRR27217379,WGS,171,740487777,PRJNA436359,SAMN38849489,Metagenome or environmental,406141291,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896163,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20319,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20319,SRP165757,2023-12-15T05:20:00Z,1,,,STL20319_Subject1568
SRR27217380,WGS,169,362319646,PRJNA436359,SAMN38849659,Metagenome or environmental,137296668,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896162,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20051,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20051,SRP165757,2023-12-15T05:19:00Z,1,,,STL20051_Subject10277
SRR27217381,WGS,171,2511292337,PRJNA436359,SAMN38849658,Metagenome or environmental,1393830573,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896161,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40381,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40381,SRP165757,2023-12-15T05:23:00Z,1,,,STL40381_Subject166
SRR27217382,WGS,171,3032447273,PRJNA436359,SAMN38849657,Metagenome or environmental,1529083566,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896160,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40248,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40248,SRP165757,2023-12-15T05:23:00Z,1,,,STL40248_Subject8108
SRR27217383,WGS,231,434101817,PRJNA436359,SAMN38849656,Metagenome or environmental,178723462,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896159,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10836,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10836,SRP165757,2023-12-15T05:22:00Z,1,,,STL10836_Subject11229
SRR27217384,WGS,171,1885196512,PRJNA436359,SAMN38849655,Metagenome or environmental,966728211,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896158,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40593,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40593,SRP165757,2023-12-15T05:22:00Z,1,,,STL40593_Subject9334
SRR27217385,WGS,213,4171140832,PRJNA436359,SAMN38849495,Metagenome or environmental,1701106642,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896157,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40599,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40599,SRP165757,2023-12-15T05:58:00Z,1,,,STL40599_Subject2548
SRR27217386,WGS,197,1111499097,PRJNA436359,SAMN38849710,Metagenome or environmental,416697277,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896156,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10194,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10194,SRP165757,2023-12-15T05:20:00Z,1,,,STL10194_Subject6464
SRR27217387,WGS,169,546368228,PRJNA436359,SAMN38849494,Metagenome or environmental,208630337,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896155,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40437,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40437,SRP165757,2023-12-15T05:20:00Z,1,,,STL40437_Subject8397
SRR27217388,WGS,171,2169663351,PRJNA436359,SAMN38849709,Metagenome or environmental,1100336500,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896154,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10762,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10762,SRP165757,2023-12-15T05:22:00Z,1,,,STL10762_Subject9287
SRR27217389,WGS,171,733003259,PRJNA436359,SAMN38849708,Metagenome or environmental,418914049,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896153,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40223,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40223,SRP165757,2023-12-15T05:20:00Z,1,,,STL40223_Subject6991
SRR27217390,WGS,224,5989574573,PRJNA436359,SAMN38849707,Metagenome or environmental,2433269166,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896152,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10643,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10643,SRP165757,2023-12-15T06:08:00Z,1,,,STL10643_Subject13362
SRR27217391,WGS,171,1073094365,PRJNA436359,SAMN38849706,Metagenome or environmental,550888255,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896151,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20488,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20488,SRP165757,2023-12-15T05:19:00Z,1,,,STL20488_Subject12052
SRR27217392,WGS,220,900945707,PRJNA436359,SAMN38849705,Metagenome or environmental,403720379,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896150,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL10976,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL10976,SRP165757,2023-12-15T05:24:00Z,1,,,STL10976_Subject11833
SRR27217393,WGS,171,2943408670,PRJNA436359,SAMN38849704,Metagenome or environmental,1524884347,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896149,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20539,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20539,SRP165757,2023-12-15T05:21:00Z,1,,,STL20539_Subject11985
SRR27217394,WGS,171,960361591,PRJNA436359,SAMN38849703,Metagenome or environmental,550988384,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896148,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL50517,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL50517,SRP165757,2023-12-15T05:21:00Z,1,,,STL50517_Subject6991
SRR27217395,WGS,168,1225142447,PRJNA436359,SAMN38849702,Metagenome or environmental,467294021,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896147,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL40691,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL40691,SRP165757,2023-12-15T05:21:00Z,1,,,STL40691_Subject5796
SRR27217396,WGS,171,1142289181,PRJNA436359,SAMN38849701,Metagenome or environmental,627657488,TECHNICAL UNIVERSITY OF MUNICH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22896146,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,STL20322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-02-28T00:00:00Z,STL20322,SRP165757,2023-12-15T05:21:00Z,1,,,STL20322_Subject14224
