"","3-oxo-Δ4,6-LCA","3-oxo-Δ4-LCA","3-oxoalloLCA","3-oxoLCA","7-oxoCA","3-oxo-Δ4-CDCA","7-oxoCDCA","βMCA","12-oxoDCA","3-oxoDCA","CDCA","MDCA","DCA","alloCDCA","3-oxoCA","UCA","CA","isoCA","TLCA","Δ5-3b-ol","isoalloLCA","isoLCA","LCA","alloLCA","3-oxoCDCA","isoDCA","isoCDCA","GDCA","GCDCA","UDCA","HDCA","ωMCA","αMCA","HCA","LCA-3S","GCA","UDCA-3S","CDCA-3S","DCA-3S","CA-3S","TUDCA","TCDCA","TDCA","T-βMCA","TCA","TLCA-3S","TCA-3S"
"KH009",0.785171401,"0.837149663",NA,55.6128424,NA,NA,NA,NA,655.7737156,164.7281617,13.54242941,NA,"4215.343388",NA,0.224116614,NA,10.51665951,NA,NA,2.351861587,"21.43931424",265.672603,1858.3423,NA,3.663522479,164.6161743,17.72595412,35.18670278,31.57254563,NA,13.1929825,NA,NA,NA,2.098278657,26.10431746,NA,"0.214419386",1.522414353,NA,NA,6.270561294,4.113943607,NA,4.526116171,NA,NA
"KH010",1.738069676,"5.372695626",24.92762343,343.9776535,2.151486382,NA,NA,NA,1133.655399,284.5987243,4.239556353,NA,"2707.148951",NA,0.165656747,NA,6.660702971,NA,NA,2.298948859,"108.8474754",316.072464,1821.57447,NA,5.685610632,157.1009133,19.09899824,5.959303567,4.684286037,NA,10.95937955,NA,NA,NA,0.862855711,4.128913113,NA,"0.040695053",0.781513437,NA,NA,1.106956494,0.753803715,NA,0.801608514,NA,NA
"KH011",3.401072902,"1.332438027",NA,115.4767061,10.58249623,NA,24.53564893,NA,938.2402327,305.7316516,103.5403474,1.499725558,"11781.55102",NA,1.315753092,"122.1171992",166.7127461,37.38275731,NA,1.557060172,"9.989313014",425.3405629,3907.258828,NA,7.679666476,502.6516378,67.33586966,39.84893878,45.12501483,161.3753387,28.9303653,4.002459388,NA,3.287108582,16.22592278,66.08698924,10.93641166,NA,17.29559917,25.9025649,1.564345342,7.519408776,4.079925761,NA,6.568062751,0.441118497,NA
"KH012",8.011622166,"6.796286588",NA,458.4770062,16.94771496,NA,70.39886336,NA,1467.390864,384.0841697,173.3517009,NA,"8694.951159",NA,2.566239885,"78.94459238",122.6491216,110.2127662,NA,29.22416958,"1.8616475",203.5691736,2253.186192,NA,24.77647471,246.1186034,45.88004246,2.431491576,41.24770731,309.3962623,1.517144647,NA,NA,9.224639935,NA,16.32809847,3.014428246,NA,NA,21.6525601,0.810632964,7.505157509,0.326698434,NA,2.019382471,NA,NA
"KH013",2.782024087,"4.398778481",NA,406.0216867,7.07167956,NA,5.396285634,NA,4593.24288,916.7054509,60.33831972,3.644683124,"28245.47309",NA,0.48897508,"14.10014961",74.23208224,1.348669836,NA,9.170624796,"139.0591963",1370.001137,11492.022,46.60789491,17.77131086,1436.355372,159.1425686,22.4412322,27.47748054,5.443203115,44.8672672,NA,NA,NA,2.725932414,18.19561324,0.253629171,"0.300056904",1.052928308,NA,NA,1.970672087,1.399528128,NA,2.830961264,NA,NA
"KH014",2.773732598,"2.147454574",NA,218.532262,20.26928843,NA,106.1750023,NA,568.1154555,171.3744935,213.5400856,NA,"3523.578108",NA,3.59343153,"486.8489323",131.0931441,39.88625826,NA,2.41191615,"2.141464041",204.7657637,1888.06648,14.07372802,14.33441153,127.4479084,24.48380279,2.959573688,59.25449411,331.9909779,1.906599218,NA,NA,12.0638713,20.76629598,40.57781517,8.876171911,NA,NA,32.38622629,0.951007532,7.498933324,0.152069703,NA,3.57706227,NA,NA
"KH015",4.06741599,"0.350112371",NA,61.25071581,121.5870775,NA,266.6084051,NA,519.2811005,150.1429695,1078.213594,NA,"9874.938557",NA,7.08659427,"1541.961872",555.3734353,85.8291307,NA,20.0902061,"&lt; 0",143.8819625,3558.944474,11.6244409,25.15460005,365.0395098,119.1306858,15.30356476,55.51342183,1438.906584,1.176643398,NA,NA,11.92497169,4.37230048,30.11653052,6.46727873,"2.707797985",1.129899744,16.74408121,2.054408997,7.996511349,4.348125779,NA,9.617096309,6.045201489,0.498765544
"KH017",1.707352069,"&lt; 0",NA,NA,274.8658081,2.350132425,246.1729152,NA,NA,1.890055906,4022.031382,NA,"85.34409517",39.0720621,47.44206782,"1571.202844",8549.430349,315.2597191,NA,5.871053358,"&lt; 0",2.030729072,9.769204751,NA,45.93185174,6.561047455,181.6508145,4.038605929,1200.882279,1367.103947,NA,NA,NA,15.19674851,NA,1275.269102,3.013271583,"0.523997322",NA,6.57232044,8.844774945,158.4872461,0.206187789,NA,160.2138596,NA,0.430157642
"KH018",2.483592729,"0.16431153",NA,16.8927687,63.51939051,0.840905498,96.44038071,NA,476.5358783,102.8876487,2408.402564,NA,"5874.450834",NA,20.92763266,"512.7962841",2250.123491,108.4796404,NA,9.216470051,"1.250402859",115.8922392,1298.174978,NA,47.75613684,245.8762302,107.0317436,3.587426099,38.71379405,569.2168751,2.147312226,NA,NA,17.81496182,2.996595934,20.99773544,54.50553386,"16.39260363",7.757568317,22.64291577,1.250236522,19.13487352,1.447827867,NA,5.29011934,1.108075727,NA
"KH101",3.92821313,"0.325097622",NA,25.86022232,17.25437835,NA,69.56113655,NA,444.9657396,81.59285266,951.8181476,2.282290953,"9963.138964",NA,3.245747273,"25.15700988",448.368155,10.91367651,NA,5.724466199,"22.45969094",256.9376485,2935.060044,NA,8.714226322,357.3002642,86.35600591,65.35713698,142.3429385,198.7360278,23.14875249,NA,NA,5.015436191,118.7846004,135.0061012,7.6675477,"13.81921951",29.93414857,0.845900037,1.674347229,26.26240321,6.228983186,NA,11.98019717,5.818846568,NA
"KH102",3.963393503,"0.074960683",NA,NA,313.7151529,2.472164593,450.4398573,NA,NA,2.062756203,2713.260104,NA,"7.316448198",NA,70.23128715,"4582.055081",4183.228252,342.4391491,NA,6.342340061,"0.258200724",4.718219518,19.37082232,NA,57.08446313,0.538345183,176.7385383,NA,78.68522331,3493.198698,NA,NA,NA,20.48853962,22.38279694,23.76153802,50.06187479,"1.267312475",NA,14.52628572,3.677821851,18.66038794,NA,NA,2.712311844,0.315827113,NA
"KH103",1.649184138,"&lt; 0",NA,NA,2220.985965,NA,427.303083,NA,NA,0.789880498,1009.124444,NA,"2.725526625",NA,111.2216661,"1146.060966",9947.680326,871.4813063,NA,13.50262146,"0.592974797",1.211961281,6.166871808,0.959486088,29.80354803,0.192989768,81.45087588,NA,14.20781301,1024.576269,0.604029095,NA,NA,29.76225257,3.962386348,12.32990056,170.3448524,"623.5362818",NA,101.0536101,3.238686285,12.08467791,0.218647568,NA,61.49866416,NA,11.4577345
"KH104",2.099295602,"0.452473091",NA,137.2461699,15.72686568,NA,141.7866578,NA,588.6140615,250.5373528,308.7323532,NA,"16899.87589",NA,2.270994182,"792.2054032",57.2405725,44.32919796,NA,NA,"3.126632746",776.9941864,7529.551905,NA,8.922392607,546.3889504,75.83744472,15.72907448,32.93002027,568.0257124,0.805427666,NA,NA,7.983054594,0.955078042,22.15060402,5.507137682,NA,NA,17.48654031,0.43168678,4.254264644,10.8764964,NA,5.645553333,0.230219282,0.247000201
"KH105",2.339237625,"0.900234353",NA,44.54499281,70.12433967,NA,104.3982981,NA,273.4556659,82.18710525,1323.022047,NA,"3747.715754",NA,33.20675834,"156.831332",1491.460203,162.9475855,NA,9.196868317,"1.104687579",248.2187632,2035.843929,NA,25.99586635,176.6125737,105.061587,3.525722392,20.14593437,408.7188538,2.742677605,NA,NA,8.905763347,4.813088781,19.5409362,3.006758724,"0.958325864",NA,20.08166251,6.329596459,87.32193172,19.69234886,NA,125.6247976,5.433995942,2.856039191
"KH106",3.580491098,"0.652234447",NA,127.4838489,59.33057115,NA,218.1535517,NA,934.6799911,207.1662125,1212.80123,10.46216742,"12567.04246",NA,15.7265755,"34.80499061",527.639284,40.2657762,NA,13.61167328,"39.28019151",459.7499414,4313.728591,NA,33.64687308,424.2994923,99.459696,37.65881858,68.94235333,343.3043307,21.62219823,NA,NA,15.60335291,19.16153608,32.5404812,12.29219291,NA,12.14231962,3.875009441,0.47261211,9.552294019,3.478243922,NA,3.023969042,1.196096158,NA
"KH107",2.180761586,"1.531098446",NA,64.06591604,4.917375096,NA,24.02919561,NA,488.8989852,222.0526699,77.56799729,1.445014202,"10107.62337",NA,0.917757673,"40.63371969",46.95773269,30.20673788,NA,21.53676095,"1.391766286",162.036093,3136.270366,NA,5.55269848,426.9931953,48.08064646,15.88990024,16.73202443,73.87039299,16.37666715,NA,NA,3.534837285,0.886808926,14.17928683,3.730636302,NA,NA,14.16427807,0.367925776,5.744509729,2.7460217,NA,2.691025703,0.563038563,NA
"KH108",3.322775169,NA,NA,NA,1210.45715,2.413784291,720.9875172,NA,27.30861609,13.43250329,6748.691033,NA,"3170.758917",NA,88.68456056,"11308.32437",14262.37369,1097.260095,NA,11.7549513,"0.221315835",15.58447477,183.6259647,NA,44.36872073,102.9379674,492.3866008,0.268441836,25.11031401,3595.808818,NA,NA,NA,19.21754522,NA,12.87061244,9.409678438,"2.232693819",NA,17.91784282,1.16144424,3.957367773,0.534364563,NA,8.229875759,NA,NA
"KH109",1.453770054,"0.363087467",NA,NA,136.6544933,0.757003406,57.16247923,NA,NA,NA,94.02558978,NA,NA,NA,22.1437338,"1126.379389",400.0775878,74.53244852,NA,1.706490425,"0.122982439",2.734225501,7.298219882,3.482694832,13.87799782,NA,11.12169375,NA,25.89445254,161.2474276,NA,NA,NA,11.7564585,10.34100505,14.48094558,322.9893734,"575.3580872",NA,33.09258383,3.368446509,14.23388981,NA,NA,5.942075804,NA,2.99465196
"KH110",2.259237032,"0.970911339",NA,255.255187,6.87237908,NA,63.27896367,NA,2487.451583,597.3825673,121.120895,2.830560069,"14264.9245",NA,0.316955935,"11.23543648",28.14174104,9.853592495,NA,NA,"24.48976343",951.3587717,6538.712924,NA,16.99011271,664.4419716,123.2638199,9.468102058,27.95157129,309.3858278,44.69446664,4.754033286,NA,16.56742527,NA,14.99375146,3.951754269,NA,NA,78.75852032,0.219485755,3.527013906,1.407313785,NA,3.162343347,NA,NA
"KH111",1.895814511,"0.864382829",NA,90.24303636,12.47360121,NA,6.965360307,NA,167.3234095,106.0054294,70.42497873,NA,"5876.895643",NA,1.699588142,"48.6385014",140.7567934,34.40761673,NA,NA,"10.02200266",307.1665603,2534.715164,NA,2.205286701,186.9612906,19.08215249,12.81689115,31.3691849,47.57366546,28.27943219,4.260147124,NA,1.439549232,16.70987424,18.06638175,86.70550216,"251.34048",1143.968821,45.06374257,1.410953149,11.21951236,3.083065572,NA,6.784866007,0.234323995,NA
"KH112",2.708023524,"0.953382824",NA,43.96555222,18.5646604,NA,48.59935219,NA,1239.194138,249.0822036,248.4313307,2.262378342,"18061.11785",NA,1.537381698,"29.03005227",190.0962057,23.67231441,NA,NA,"6.662645125",310.7546868,3978.960046,NA,8.532953166,918.3000493,110.6046885,13.47420201,10.73916701,105.1301859,30.81435454,NA,NA,4.748152028,608.0013268,7.572524261,33.38692757,"89.27573087",1221.046999,33.45126113,0.120496289,3.452433082,3.568502303,NA,1.568359491,4.424694289,NA
"KH113",2.351453499,"6.635695584",NA,489.5824431,26.18782122,NA,61.65789282,NA,3147.762504,513.4416232,70.56215905,1.481297655,"3742.073285",NA,3.3345133,"11.57126123",39.01924259,7.372258035,NA,1.643732462,"26.7244087",237.8361215,1836.179645,NA,19.04419352,200.769102,34.92004564,15.29207348,12.61681795,88.94795973,20.79472519,NA,NA,1.307696894,6.206606451,8.240287561,NA,"0.212006072",2.60641735,NA,0.173870048,3.160463343,2.129469438,NA,1.497708624,0.89022542,NA
"KH114",2.793563857,"1.626469956",NA,68.55405747,2.781593509,NA,8.790390319,NA,779.3120445,236.3524424,77.67211541,NA,"6388.873972",NA,0.214851239,"1.375985607",17.81745032,2.233387835,NA,4.598811227,"32.70873006",215.2830598,2426.501736,NA,8.360336224,209.1162392,28.74369941,5.956000793,10.81026659,3.944187245,20.85550975,NA,NA,0.851097453,8.611250364,6.172374428,1.292446417,"0.757461532",3.814135133,NA,NA,3.728038432,1.441475174,NA,1.576927795,0.447594433,NA
"KH115",1.51707417,"1.085401285",NA,168.5786168,5.404764667,NA,37.52821227,NA,298.1405307,305.559471,80.68123495,1.863405495,"15275.27098",NA,0.263793097,"61.99884757",26.89839429,6.228575898,NA,24.20501031,"5.020211655",1102.271658,7236.713712,NA,6.001826774,520.5305414,58.86249013,19.29024992,26.0576275,109.3746946,2.459355768,3.580337142,NA,9.201570733,4.489031299,18.53741603,36.29592485,NA,NA,24.11601599,0.926176924,2.774877089,3.461228917,NA,1.602287966,0.561375389,NA
"KH116",4.010214552,"1.876907412",NA,239.1930891,NA,NA,NA,NA,721.220866,335.1222203,23.72059345,6.481067246,"7667.756254",NA,NA,"7.700912188",8.014922637,NA,NA,3.296253478,"17.17791789",341.1722685,3070.394222,NA,NA,231.8356285,30.34263934,21.1145035,29.05981237,NA,28.97242023,NA,NA,NA,4.151122899,13.21460012,2.691917678,NA,4.815766018,11.06115433,NA,7.943325908,5.072128159,NA,3.763867547,0.206668554,NA
"KH117",2.645337771,"6.378075664",56.16559742,606.6068527,3.320341499,NA,NA,NA,3204.117732,573.4224505,21.45876026,2.153012381,"6067.065402",NA,NA,NA,17.81149986,0.697089959,NA,5.238929611,"270.1897122",532.0292913,3212.864949,NA,10.23372085,285.5234997,35.98632305,12.28980932,7.801560326,NA,19.98894366,NA,NA,NA,2.018467327,5.387043205,NA,NA,1.366886444,NA,NA,1.023764508,0.988181264,NA,0.696242344,0.452771868,NA
"KH118",1.599499888,"&lt; 0",NA,NA,225.1618094,1.05324818,452.3349237,NA,39.97780158,18.21241038,6939.592903,NA,"3441.747523",NA,102.3213695,"1847.005841",13296.439,915.053941,NA,15.63685602,"0.255613576",4.118313292,30.50277745,NA,49.97859631,90.8722309,346.6353548,4.972203541,24.07725553,1578.554853,2.992557702,NA,NA,29.64495961,2.794988008,14.06468804,8.531040972,"1.953981462",2.008794527,8.604179066,5.138161215,15.74025735,2.481098529,NA,24.71705803,0.3594186,0.521040208
"KH119",3.394339909,"0.630370482",NA,54.66585462,48.86252594,NA,81.18655505,NA,520.5529735,171.551238,484.1776337,NA,"11586.37114",NA,10.80614261,"163.1598632",444.3434756,62.24696718,NA,23.01873059,"7.064124032",404.9314467,2906.053992,NA,16.09257462,524.412904,99.88627719,11.22870921,29.93251208,281.4383582,22.27597758,NA,NA,7.782014842,10.19476484,22.90158722,60.85892759,"4.7054761",2.332923289,18.5109657,1.365973849,13.45876493,6.413535178,NA,24.71219483,0.268614461,2.065810424
"KH120",3.152286686,"0.719581418",NA,73.85226584,144.4665515,NA,193.1612504,NA,637.0107564,334.2341872,294.2117031,NA,"15407.05972",NA,25.13960949,"1895.216696",326.7718117,110.9192524,NA,NA,"1.990067923",216.5100828,2035.409826,NA,13.63175252,615.7007945,78.45104691,11.37129672,38.56114577,500.7461423,5.301869866,12.72485472,NA,40.65671361,190.9134313,18.00385992,850.3010382,"867.2475888",2429.172772,94.98441659,2.076253697,7.050085065,1.290487458,NA,1.865703622,0.226622092,NA
"KH121",2.92461043,"0.455886593",NA,14.99355789,46.99112814,NA,128.0471245,NA,184.4638222,60.09845007,1887.976231,NA,"5603.906445",NA,9.120550479,"101.238408",781.5750316,103.6457216,NA,21.34763403,"0.494216937",95.94968476,1408.315468,NA,24.26546466,231.5578054,125.8850571,5.913763509,15.25787002,367.5572705,8.028931782,NA,NA,15.11783576,NA,9.760754029,3.524815783,NA,18.13480358,13.18864408,0.530663717,5.406406684,1.748679821,NA,2.943675826,0.180757098,0.188541335
"KH122",4.302895642,"3.214406947",NA,140.6013947,232.0701389,NA,356.4798368,NA,793.7204895,264.0514888,549.5651377,NA,"5536.568958",NA,16.16463917,"1771.488428",544.6243288,110.9252083,NA,4.468810959,"3.229517588",162.8407277,1725.793537,0.523898625,29.5356808,205.6788377,55.73394802,1.013448331,45.47070626,1014.257042,NA,NA,NA,35.48111677,1.133186688,13.96088764,10.0331834,"14.96371376",2.642469537,2.619748761,0.634556236,6.075015645,0.395795923,NA,2.710352962,NA,NA
"KH123",1.229962831,"0.739457987",NA,106.9544461,112.5068056,NA,250.9818561,NA,390.7842193,124.010374,517.7140882,NA,"4464.109278",NA,4.073451452,"50.97433783",297.3834677,57.35953598,NA,7.713603542,"0.292189536",214.8042619,2264.338554,NA,14.36884564,219.012323,52.528719,10.18528246,27.78847613,304.2037294,8.830043989,NA,NA,6.162658285,706.4368974,10.03855423,48.40198765,"325.7884292",852.9562661,15.21970843,4.662470417,24.60248468,43.18505446,NA,118.4742441,3.454027799,1.852432092
"KH124",1.949031904,"1.726525443",NA,163.8190626,5.91694706,NA,15.02038252,NA,2078.490305,401.5547341,62.85006368,7.591452202,"17966.01527",NA,0.718229707,"0.879316752",58.31503093,NA,NA,2.986067359,"6.013489864",1041.8366,7391.297972,NA,8.393428804,780.4291542,85.63785964,24.3360426,21.29781184,14.45899657,NA,NA,NA,NA,11.64319165,15.72157111,2.498539516,NA,3.826244757,23.12329471,0.178442849,3.944812638,2.750303795,NA,2.557798601,NA,NA
"KH126",1.10906468,"2.691193989",NA,217.4375564,4.558096549,NA,19.58552175,NA,259.3262761,195.5188559,33.67688613,NA,"3943.801814",NA,0.673326848,"29.66641861",15.08715938,18.36756635,NA,1.21125268,"5.147146449",236.8022522,1752.168182,NA,4.48205076,167.8624621,19.88659719,10.74577642,9.378731048,73.22019102,9.772464159,NA,NA,1.454176304,25.23172318,4.276431978,51.60617124,"161.1714027",2159.017819,21.11561971,0.294574515,1.808794679,1.092040793,NA,0.580043957,NA,NA
