accession_id,design_description,library_name,library_construction_protocol,paired_nominal_length,paired_nominal_sdev,platform,model,library_layout,library_strategy,library_source,library_selection,extra_attributes,study_accession_id,submission_accession_id,created_at,edited_at
EGAX00001383123,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383124,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:47+02
EGAX00001383125,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:47+02
EGAX00001383126,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383127,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383128,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383129,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383130,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383131,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383132,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383133,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383134,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383135,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383136,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383137,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383138,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:21:42+02
EGAX00001383139,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:21:42+02
EGAX00001383140,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383141,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383142,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:22:39+02
EGAX00001383143,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383144,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383145,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:39+01,2016-04-01 13:23:53+02
EGAX00001383146,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383147,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383148,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383149,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383150,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383151,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383152,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383153,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383154,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383155,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:53+02
EGAX00001383156,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383157,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383158,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383159,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383160,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383161,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383162,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383163,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383164,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383165,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383166,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383167,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383168,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383169,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383170,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383171,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383172,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383173,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383174,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383175,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383176,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383177,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383178,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383179,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383180,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383181,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383182,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383183,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:23:58+02
EGAX00001383184,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383185,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383186,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383187,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383188,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383189,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383190,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383191,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383192,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383193,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383194,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383195,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383196,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383197,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383198,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383199,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383200,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:22:39+02
EGAX00001383201,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383202,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383203,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383204,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383205,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383206,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:04+02
EGAX00001383207,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:09+02
EGAX00001383208,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:09+02
EGAX00001383209,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:09+02
EGAX00001383210,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:09+02
EGAX00001383211,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:40+01,2016-04-01 13:24:09+02
EGAX00001383212,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383213,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383214,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383215,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383216,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383217,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383218,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383219,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383220,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383221,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383222,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383223,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383224,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383225,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383226,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383227,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383228,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:09+02
EGAX00001383229,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383230,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383231,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383232,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383233,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383234,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383235,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383236,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383237,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383238,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383239,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383240,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383241,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383242,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383243,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383244,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383245,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383246,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:22:39+02
EGAX00001383247,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383248,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383249,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:24:13+02
EGAX00001383250,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:41+01,2016-04-01 13:22:39+02
